,uid,location,age,cluster
96178,221637,usa,30.0,1
96179,221638,italy,28.0,1
96182,221643,usa,30.0,1
96184,221646,canada,16.0,1
96186,221649,usa,35.0,1
96187,221651,usa,34.0,1
96188,221652,usa,28.0,1
96189,221654,usa,24.0,1
96190,221657,usa,19.0,1
96191,221659,spain,29.0,1
96192,221660,usa,37.0,1
96194,221662,united kingdom,23.0,1
96195,221673,usa,19.0,1
96196,221675,usa,35.0,1
96198,221677,usa,23.0,1
96202,221685,italy,33.0,1
96203,221694,usa,18.0,1
96204,221697,usa,20.0,1
96205,221699,usa,32.0,1
96207,221706,usa,25.0,1
96208,221708,usa,33.0,1
96209,221710,usa,22.0,1
96210,221716,usa,26.0,1
96212,221721,usa,38.0,1
96213,221722,australia,34.0,1
96214,221727,italy,23.0,1
96215,221729,italy,24.0,1
96216,221730,germany,31.0,1
96217,221737,usa,36.0,1
96218,221739,portugal,24.0,1
96219,221741,usa,38.0,1
96220,221742,usa,24.0,1
96221,221747,usa,24.0,1
96224,221751,usa,29.0,1
96225,221754,australia,31.0,1
96226,221756,usa,21.0,1
96227,221759,usa,21.0,1
96230,221765,australia,16.0,1
96232,221769,australia,29.0,1
96233,221770,portugal,17.0,1
96234,221771,india,16.0,1
96235,221772,united kingdom,20.0,1
96236,221774,united kingdom,34.0,1
96238,221776,spain,34.0,1
96239,221778,portugal,24.0,1
96240,221779,usa,16.0,1
96243,221788,brazil,26.0,1
96244,221789,united kingdom,23.0,1
96248,221801,australia,36.0,1
96249,221804,australia,38.0,1
96250,221808,canada,36.0,1
96251,221809,usa,25.0,1
96252,221810,usa,37.0,1
96253,221812,usa,27.0,1
96254,221814,canada,37.0,1
96256,221816,united kingdom,35.0,1
96257,221818,germany,26.0,1
96258,221824,usa,34.0,1
96262,221832,canada,34.0,1
96263,221833,usa,30.0,1
96264,221835,usa,31.0,1
96267,221838,australia,14.0,1
96268,221839,germany,21.0,1
96269,221840,usa,19.0,1
96272,221850,germany,21.0,1
96273,221851,brazil,22.0,1
96274,221854,canada,32.0,1
96277,221863,australia,14.0,1
96279,221868,usa,19.0,1
96281,221875,australia,31.0,1
96282,221876,spain,19.0,1
96283,221878,usa,16.0,1
96284,221880,australia,24.0,1
96285,221883,italy,27.0,1
96286,221886,spain,16.0,1
96287,221891,usa,34.0,1
96288,221893,australia,32.0,1
96289,221894,switzerland,19.0,1
96291,221896,usa,23.0,1
96292,221897,united kingdom,30.0,1
96295,221902,spain,24.0,1
96296,221905,canada,21.0,1
96297,221906,usa,17.0,1
96298,221907,italy,26.0,1
96300,221913,usa,24.0,1
96301,221914,united kingdom,29.0,1
96303,221919,canada,18.0,1
96304,221922,italy,21.0,1
96305,221923,australia,38.0,1
96307,221928,canada,31.0,1
96308,221931,usa,30.0,1
96309,221933,usa,34.0,1
96310,221934,usa,24.0,1
96311,221935,canada,22.0,1
96312,221939,united kingdom,18.0,1
96314,221942,malaysia,14.0,1
96317,221947,australia,29.0,1
96322,221962,philippines,35.0,1
96324,221968,usa,25.0,1
96325,221970,spain,36.0,1
96326,221971,usa,38.0,1
96327,221972,germany,17.0,1
96328,221974,australia,23.0,1
96330,221977,germany,28.0,1
96331,221983,usa,15.0,1
96333,221996,usa,30.0,1
96334,221998,usa,17.0,1
96335,221999,canada,32.0,1
96336,222000,usa,28.0,1
96337,222003,united kingdom,33.0,1
96338,222004,usa,23.0,1
96339,222006,germany,24.0,1
96340,222007,united kingdom,30.0,1
96341,222009,united kingdom,30.0,1
96342,222014,united kingdom,24.0,1
96343,222015,usa,36.0,1
96344,222016,new zealand,16.0,1
96345,222022,spain,27.0,1
96349,222036,united kingdom,30.0,1
96351,222044,usa,34.0,1
96352,222045,usa,16.0,1
96356,222055,usa,30.0,1
96357,222058,usa,37.0,1
96358,222062,usa,26.0,1
96361,222068,usa,21.0,1
96362,222071,portugal,23.0,1
96364,222074,usa,22.0,1
96365,222076,canada,23.0,1
96366,222077,germany,24.0,1
96369,222084,italy,30.0,1
96371,222089,usa,32.0,1
96373,222092,canada,36.0,1
96374,222094,usa,31.0,1
96375,222095,usa,23.0,1
96376,222102,usa,33.0,1
96377,222104,australia,36.0,1
96380,222108,usa,25.0,1
96381,222111,germany,23.0,1
96382,222112,germany,32.0,1
96383,222115,usa,18.0,1
96384,222117,germany,32.0,1
96386,222120,usa,36.0,1
96387,222121,usa,36.0,1
96388,222125,germany,27.0,1
96389,222127,germany,35.0,1
96394,222135,usa,36.0,1
96395,222137,india,29.0,1
96396,222144,germany,22.0,1
96399,222153,usa,33.0,1
96400,222154,germany,31.0,1
96401,222157,china,31.0,1
96403,222160,germany,36.0,1
96404,222161,usa,24.0,1
96405,222162,germany,23.0,1
96407,222165,portugal,21.0,1
96409,222167,usa,34.0,1
96410,222169,germany,20.0,1
96412,222174,portugal,24.0,1
96413,222175,finland,14.0,1
96415,222178,germany,23.0,1
96416,222182,netherlands,18.0,1
96417,222183,usa,35.0,1
96418,222186,usa,19.0,1
96419,222191,spain,18.0,1
96420,222193,netherlands,14.0,1
96421,222194,italy,28.0,1
96422,222201,usa,19.0,1
96423,222202,switzerland,31.0,1
96424,222211,new zealand,34.0,1
96425,222221,portugal,20.0,1
96428,222228,germany,38.0,1
96432,222234,united kingdom,30.0,1
96433,222235,portugal,28.0,1
96434,222238,usa,19.0,1
96435,222240,germany,26.0,1
96439,222252,germany,30.0,1
96440,222253,germany,31.0,1
96443,222259,germany,38.0,1
96444,222260,switzerland,31.0,1
96445,222262,brazil,18.0,1
96447,222267,usa,30.0,1
96449,222272,germany,23.0,1
96450,222275,germany,18.0,1
96451,222277,australia,14.0,1
96453,222282,usa,32.0,1
96454,222283,germany,23.0,1
96457,222288,germany,37.0,1
96458,222289,new zealand,21.0,1
96459,222290,france,25.0,1
96461,222301,canada,26.0,1
96462,222302,usa,29.0,1
96463,222305,germany,26.0,1
96464,222306,united kingdom,23.0,1
96466,222308,canada,37.0,1
96467,222310,germany,23.0,1
96469,222318,canada,31.0,1
96470,222325,germany,28.0,1
96471,222333,canada,32.0,1
96475,222338,canada,22.0,1
96476,222339,usa,34.0,1
96477,222343,australia,36.0,1
96478,222346,germany,34.0,1
96479,222347,germany,22.0,1
96480,222350,germany,36.0,1
96482,222362,australia,34.0,1
96483,222365,united kingdom,25.0,1
96484,222366,usa,24.0,1
96486,222376,germany,25.0,1
96487,222380,germany,26.0,1
96488,222385,australia,19.0,1
96489,222388,germany,35.0,1
96491,222399,germany,20.0,1
96497,222412,usa,37.0,1
96498,222413,canada,36.0,1
96500,222419,france,24.0,1
96501,222423,germany,20.0,1
96505,222433,united kingdom,19.0,1
96506,222434,germany,21.0,1
96507,222435,germany,28.0,1
96508,222441,germany,21.0,1
96509,222445,germany,32.0,1
96510,222447,germany,18.0,1
96511,222450,united kingdom,19.0,1
96513,222452,germany,27.0,1
96514,222453,germany,32.0,1
96516,222455,germany,22.0,1
96517,222458,germany,24.0,1
96518,222460,germany,30.0,1
96521,222468,germany,27.0,1
96523,222473,germany,26.0,1
96524,222476,germany,34.0,1
96527,222479,usa,33.0,1
96532,222487,germany,34.0,1
96534,222493,usa,38.0,1
96535,222495,germany,34.0,1
96537,222500,usa,31.0,1
96540,222504,usa,19.0,1
96542,222519,usa,36.0,1
96544,222522,spain,27.0,1
96545,222527,usa,25.0,1
96547,222529,united kingdom,31.0,1
96549,222532,australia,15.0,1
96550,222534,germany,15.0,1
96551,222535,germany,21.0,1
96553,222537,usa,30.0,1
96555,222543,germany,21.0,1
96556,222547,usa,17.0,1
96557,222548,canada,21.0,1
96559,222550,usa,19.0,1
96561,222552,usa,21.0,1
96562,222555,germany,26.0,1
96563,222556,germany,16.0,1
96564,222558,france,26.0,1
96566,222561,usa,16.0,1
96567,222565,switzerland,27.0,1
96568,222566,germany,26.0,1
96569,222567,germany,24.0,1
96571,222571,switzerland,37.0,1
96573,222577,germany,31.0,1
96575,222582,germany,19.0,1
96576,222585,germany,25.0,1
96577,222592,germany,27.0,1
96579,222594,germany,38.0,1
96580,222595,germany,30.0,1
96581,222598,usa,33.0,1
96582,222601,germany,37.0,1
96583,222602,usa,36.0,1
96584,222604,canada,30.0,1
96588,222618,germany,36.0,1
96590,222620,germany,17.0,1
96591,222624,usa,14.0,1
96595,222632,switzerland,36.0,1
96596,222633,germany,31.0,1
96597,222635,usa,38.0,1
96598,222637,usa,32.0,1
96599,222643,mexico,14.0,1
96600,222645,usa,15.0,1
96601,222652,italy,26.0,1
96603,222656,usa,36.0,1
96604,222658,turkey,29.0,1
96605,222659,usa,33.0,1
96606,222662,canada,39.0,1
96607,222664,usa,22.0,1
96608,222667,usa,13.0,1
96611,222672,usa,34.0,1
96612,222673,italy,34.0,1
96614,222678,usa,20.0,1
96617,222690,usa,20.0,1
96618,222694,usa,32.0,1
96620,222697,usa,18.0,1
96621,222698,usa,36.0,1
96622,222700,italy,17.0,1
96623,222701,italy,22.0,1
96625,222706,united kingdom,26.0,1
96626,222709,italy,24.0,1
96627,222711,finland,29.0,1
96628,222717,usa,37.0,1
96629,222719,usa,31.0,1
96632,222722,usa,24.0,1
96633,222726,netherlands,20.0,1
96634,222727,canada,36.0,1
96635,222728,germany,20.0,1
96636,222729,usa,23.0,1
96639,222734,spain,14.0,1
96641,222739,usa,30.0,1
96644,222746,canada,32.0,1
96645,222752,usa,34.0,1
96646,222754,usa,15.0,1
96647,222756,mexico,36.0,1
96649,222758,spain,23.0,1
96650,222759,united kingdom,27.0,1
96651,222760,new zealand,33.0,1
96652,222761,united kingdom,34.0,1
96653,222762,usa,21.0,1
96654,222764,usa,29.0,1
96655,222766,united kingdom,32.0,1
96656,222769,usa,29.0,1
96657,222770,usa,33.0,1
96658,222772,canada,17.0,1
96659,222773,australia,18.0,1
96660,222774,usa,34.0,1
96661,222775,usa,35.0,1
96662,222776,usa,37.0,1
96663,222777,united kingdom,29.0,1
96664,222778,usa,24.0,1
96665,222780,usa,36.0,1
96666,222782,usa,18.0,1
96670,222790,usa,38.0,1
96671,222793,usa,34.0,1
96672,222794,united kingdom,22.0,1
96673,222796,united kingdom,29.0,1
96676,222808,germany,21.0,1
96678,222812,usa,29.0,1
96679,222813,australia,24.0,1
96682,222833,usa,28.0,1
96683,222839,united kingdom,36.0,1
96686,222850,new zealand,27.0,1
96687,222851,italy,24.0,1
96689,222856,united kingdom,27.0,1
96690,222858,germany,36.0,1
96693,222865,usa,23.0,1
96694,222866,usa,17.0,1
96697,222875,australia,22.0,1
96698,222876,usa,22.0,1
96700,222883,usa,32.0,1
96702,222886,canada,36.0,1
96704,222890,united kingdom,37.0,1
96707,222898,australia,19.0,1
96708,222899,portugal,36.0,1
96709,222903,usa,34.0,1
96710,222904,usa,23.0,1
96711,222905,italy,28.0,1
96713,222910,usa,33.0,1
96714,222915,usa,35.0,1
96715,222916,united kingdom,39.0,1
96716,222918,usa,29.0,1
96717,222920,germany,35.0,1
96719,222927,usa,20.0,1
96720,222930,usa,38.0,1
96722,222932,usa,31.0,1
96723,222938,united kingdom,21.0,1
96725,222944,united kingdom,36.0,1
96730,222953,canada,31.0,1
96731,222955,united kingdom,17.0,1
96732,222956,united kingdom,36.0,1
96734,222960,usa,37.0,1
96736,222966,usa,27.0,1
96737,222970,usa,28.0,1
96739,222973,usa,18.0,1
96740,222976,united kingdom,29.0,1
96742,222983,usa,17.0,1
96745,222993,usa,27.0,1
96746,222994,usa,37.0,1
96748,222997,australia,24.0,1
96749,222998,usa,18.0,1
96753,223010,usa,34.0,1
96757,223015,usa,25.0,1
96760,223021,united kingdom,38.0,1
96762,223024,new zealand,28.0,1
96765,223028,united kingdom,29.0,1
96766,223029,usa,26.0,1
96767,223031,italy,27.0,1
96768,223035,usa,18.0,1
96769,223038,usa,35.0,1
96770,223041,canada,35.0,1
96771,223042,usa,36.0,1
96775,223050,canada,27.0,1
96777,223056,canada,37.0,1
96778,223057,germany,35.0,1
96780,223061,australia,33.0,1
96781,223062,usa,34.0,1
96782,223063,usa,27.0,1
96785,223069,canada,32.0,1
96786,223071,germany,24.0,1
96787,223072,usa,37.0,1
96788,223074,usa,34.0,1
96789,223075,switzerland,34.0,1
96790,223077,new zealand,35.0,1
96791,223081,germany,31.0,1
96792,223082,united kingdom,39.0,1
96798,223099,usa,36.0,1
96801,223104,australia,29.0,1
96802,223107,usa,33.0,1
96804,223114,usa,38.0,1
96806,223123,usa,32.0,1
96807,223125,australia,27.0,1
96809,223131,usa,28.0,1
96810,223133,usa,13.0,1
96811,223138,portugal,15.0,1
96815,223153,united kingdom,18.0,1
96817,223163,usa,25.0,1
96820,223175,usa,35.0,1
96824,223180,usa,28.0,1
96825,223182,usa,31.0,1
96826,223184,usa,36.0,1
96829,223188,usa,38.0,1
96833,223196,usa,37.0,1
96834,223198,usa,35.0,1
96835,223202,canada,33.0,1
96837,223204,usa,37.0,1
96838,223208,usa,29.0,1
96840,223213,usa,33.0,1
96841,223214,usa,30.0,1
96845,223222,united kingdom,29.0,1
96846,223224,australia,24.0,1
96847,223225,canada,32.0,1
96848,223227,united kingdom,27.0,1
96849,223228,italy,25.0,1
96851,223235,australia,22.0,1
96853,223239,france,17.0,1
96855,223242,philippines,25.0,1
96857,223244,usa,37.0,1
96858,223245,united kingdom,30.0,1
96859,223246,canada,19.0,1
96860,223247,usa,23.0,1
96862,223249,australia,20.0,1
96863,223255,canada,34.0,1
96868,223275,usa,37.0,1
96869,223276,canada,27.0,1
96870,223277,united kingdom,33.0,1
96871,223278,canada,27.0,1
96873,223281,usa,37.0,1
96874,223287,united kingdom,23.0,1
96875,223288,usa,23.0,1
96877,223295,usa,34.0,1
96880,223307,usa,30.0,1
96881,223308,united kingdom,23.0,1
96884,223318,usa,38.0,1
96885,223319,france,21.0,1
96887,223322,italy,24.0,1
96890,223336,usa,35.0,1
96891,223337,usa,33.0,1
96892,223338,usa,31.0,1
96895,223343,australia,18.0,1
96899,223349,usa,25.0,1
96901,223359,usa,23.0,1
96902,223361,canada,38.0,1
96904,223363,united kingdom,32.0,1
96905,223364,usa,18.0,1
96908,223367,usa,29.0,1
96909,223368,usa,21.0,1
96912,223376,usa,32.0,1
96914,223378,usa,17.0,1
96916,223397,canada,35.0,1
96917,223404,spain,16.0,1
96918,223406,united kingdom,39.0,1
96921,223414,new zealand,21.0,1
96922,223419,australia,31.0,1
96923,223428,new zealand,36.0,1
96924,223429,spain,27.0,1
96925,223432,usa,26.0,1
96926,223435,usa,38.0,1
96927,223437,germany,27.0,1
96929,223440,usa,15.0,1
96930,223444,usa,22.0,1
96934,223449,italy,29.0,1
96935,223450,usa,26.0,1
96937,223453,united kingdom,38.0,1
96938,223457,usa,20.0,1
96939,223458,",",37.0,1
96940,223462,usa,18.0,1
96941,223464,united kingdom,26.0,1
96942,223467,australia,31.0,1
96943,223468,usa,17.0,1
96944,223469,usa,35.0,1
96945,223472,usa,18.0,1
96946,223473,united kingdom,20.0,1
96949,223478,usa,30.0,1
96951,223483,australia,29.0,1
96952,223486,united kingdom,25.0,1
96956,223493,usa,24.0,1
96957,223498,china,22.0,1
96958,223499,canada,20.0,1
96961,223510,usa,16.0,1
96966,223524,usa,38.0,1
96969,223534,usa,19.0,1
96970,223535,usa,30.0,1
96971,223536,italy,31.0,1
96972,223537,italy,24.0,1
96973,223540,usa,22.0,1
96974,223542,usa,18.0,1
96975,223543,canada,24.0,1
96976,223546,usa,34.0,1
96979,223555,india,30.0,1
96982,223562,usa,27.0,1
96983,223563,usa,29.0,1
96984,223569,usa,33.0,1
96985,223573,usa,34.0,1
96986,223579,usa,37.0,1
96987,223580,usa,24.0,1
96988,223582,spain,22.0,1
96990,223591,usa,37.0,1
96993,223595,usa,13.0,1
96999,223609,usa,34.0,1
97000,223610,usa,37.0,1
97001,223615,germany,30.0,1
97002,223618,united kingdom,18.0,1
97003,223621,australia,18.0,1
97004,223624,usa,32.0,1
97009,223630,usa,27.0,1
97010,223632,australia,15.0,1
97011,223633,usa,37.0,1
97013,223636,usa,31.0,1
97014,223637,china,27.0,1
97015,223638,canada,13.0,1
97018,223645,australia,15.0,1
97025,223661,usa,22.0,1
97026,223664,usa,37.0,1
97027,223665,usa,29.0,1
97030,223669,usa,18.0,1
97031,223670,germany,22.0,1
97034,223680,usa,33.0,1
97035,223681,new zealand,32.0,1
97036,223686,mexico,16.0,1
97037,223687,usa,29.0,1
97038,223688,australia,34.0,1
97039,223689,usa,38.0,1
97042,223699,usa,29.0,1
97044,223707,usa,30.0,1
97045,223709,new zealand,13.0,1
97046,223715,united kingdom,20.0,1
97048,223719,usa,31.0,1
97050,223724,bosnia and herzegovina,31.0,1
97051,223726,turkey,35.0,1
97052,223727,italy,24.0,1
97053,223728,china,32.0,1
97055,223733,usa,31.0,1
97056,223738,germany,21.0,1
97057,223739,australia,35.0,1
97063,223755,china,23.0,1
97064,223760,germany,26.0,1
97065,223762,brazil,21.0,1
97066,223763,usa,32.0,1
97068,223772,usa,14.0,1
97069,223775,united kingdom,29.0,1
97072,223786,usa,36.0,1
97074,223791,spain,28.0,1
97077,223794,usa,22.0,1
97078,223795,usa,30.0,1
97079,223797,canada,17.0,1
97080,223798,usa,32.0,1
97081,223801,usa,37.0,1
97082,223805,usa,34.0,1
97083,223808,italy,24.0,1
97084,223809,usa,20.0,1
97085,223811,usa,26.0,1
97086,223812,united kingdom,26.0,1
97087,223813,usa,25.0,1
97089,223826,usa,29.0,1
97090,223831,australia,30.0,1
97091,223835,italy,24.0,1
97092,223836,usa,36.0,1
97093,223838,united kingdom,19.0,1
97094,223839,australia,30.0,1
97095,223840,united kingdom,31.0,1
97100,223860,usa,21.0,1
97101,223861,usa,18.0,1
97102,223863,usa,34.0,1
97104,223866,usa,33.0,1
97105,223867,united kingdom,28.0,1
97108,223873,usa,37.0,1
97112,223885,australia,33.0,1
97115,223895,usa,30.0,1
97120,223907,australia,34.0,1
97122,223910,usa,35.0,1
97126,223924,france,31.0,1
97127,223929,usa,24.0,1
97131,223935,china,33.0,1
97134,223940,usa,33.0,1
97137,223947,",",36.0,1
97138,223948,usa,25.0,1
97139,223949,philippines,33.0,1
97140,223950,usa,27.0,1
97141,223951,usa,35.0,1
97142,223952,usa,35.0,1
97143,223956,usa,24.0,1
97144,223957,australia,28.0,1
97145,223962,usa,23.0,1
97147,223967,usa,20.0,1
97150,223974,germany,37.0,1
97151,223976,usa,27.0,1
97152,223978,usa,29.0,1
97155,223983,usa,29.0,1
97157,223988,usa,32.0,1
97158,223991,usa,27.0,1
97159,223993,usa,34.0,1
97162,224001,usa,23.0,1
97166,224008,usa,34.0,1
97169,224014,australia,29.0,1
97171,224018,germany,19.0,1
97172,224019,belgium,16.0,1
97178,224026,germany,37.0,1
97179,224028,canada,33.0,1
97180,224030,usa,25.0,1
97187,224044,spain,25.0,1
97188,224048,portugal,25.0,1
97189,224053,portugal,28.0,1
97190,224055,france,28.0,1
97192,224058,usa,30.0,1
97197,224067,australia,19.0,1
97198,224068,germany,17.0,1
97199,224074,turkey,30.0,1
97200,224075,france,16.0,1
97201,224076,switzerland,28.0,1
97202,224077,usa,24.0,1
97203,224080,united kingdom,36.0,1
97204,224082,canada,26.0,1
97205,224088,philippines,19.0,1
97208,224091,usa,19.0,1
97209,224092,usa,26.0,1
97210,224093,usa,24.0,1
97211,224094,usa,23.0,1
97213,224098,philippines,30.0,1
97214,224099,usa,30.0,1
97215,224102,portugal,28.0,1
97216,224106,usa,32.0,1
97220,224124,usa,37.0,1
97221,224127,usa,19.0,1
97223,224130,australia,15.0,1
97226,224135,canada,16.0,1
97227,224139,germany,36.0,1
97228,224141,australia,33.0,1
97231,224147,portugal,31.0,1
97232,224148,australia,33.0,1
97233,224151,usa,33.0,1
97235,224153,usa,19.0,1
97238,224157,usa,25.0,1
97239,224158,australia,37.0,1
97240,224160,usa,19.0,1
97242,224164,usa,26.0,1
97246,224174,usa,14.0,1
97249,224184,portugal,28.0,1
97250,224185,portugal,28.0,1
97251,224186,spain,25.0,1
97252,224187,usa,29.0,1
97253,224189,usa,24.0,1
97254,224190,usa,18.0,1
97256,224193,spain,31.0,1
97257,224194,australia,15.0,1
97260,224201,usa,13.0,1
97264,224211,spain,20.0,1
97265,224212,usa,32.0,1
97266,224216,germany,25.0,1
97268,224222,germany,23.0,1
97270,224225,new zealand,31.0,1
97273,224229,usa,33.0,1
97274,224230,usa,34.0,1
97277,224239,germany,31.0,1
97279,224247,germany,31.0,1
97281,224254,italy,22.0,1
97283,224264,canada,28.0,1
97284,224266,new zealand,33.0,1
97287,224281,usa,36.0,1
97288,224286,usa,29.0,1
97290,224288,usa,29.0,1
97291,224290,canada,28.0,1
97293,224295,usa,26.0,1
97294,224296,usa,37.0,1
97295,224297,germany,36.0,1
97297,224313,philippines,25.0,1
97298,224314,australia,21.0,1
97300,224319,usa,30.0,1
97302,224324,usa,38.0,1
97305,224329,usa,32.0,1
97306,224331,usa,32.0,1
97308,224335,australia,13.0,1
97309,224337,usa,30.0,1
97311,224341,germany,33.0,1
97314,224355,italy,33.0,1
97315,224358,usa,34.0,1
97316,224364,usa,33.0,1
97317,224365,usa,37.0,1
97318,224367,australia,23.0,1
97319,224368,spain,23.0,1
97320,224370,usa,16.0,1
97322,224376,italy,34.0,1
97325,224382,usa,29.0,1
97326,224383,spain,20.0,1
97327,224385,malaysia,34.0,1
97330,224391,usa,28.0,1
97334,224400,france,31.0,1
97335,224402,germany,20.0,1
97336,224405,australia,34.0,1
97338,224416,italy,31.0,1
97339,224417,germany,27.0,1
97340,224418,germany,37.0,1
97341,224422,germany,24.0,1
97344,224431,brazil,24.0,1
97346,224438,canada,17.0,1
97347,224440,spain,18.0,1
97348,224444,france,21.0,1
97349,224445,france,20.0,1
97351,224449,netherlands,36.0,1
97352,224451,spain,31.0,1
97353,224452,usa,19.0,1
97354,224454,canada,21.0,1
97356,224456,france,18.0,1
97357,224457,finland,37.0,1
97358,224458,canada,34.0,1
97359,224462,ghana,20.0,1
97360,224463,ghana,19.0,1
97361,224466,canada,36.0,1
97363,224470,spain,24.0,1
97365,224472,germany,26.0,1
97366,224473,germany,26.0,1
97371,224483,usa,38.0,1
97372,224485,spain,17.0,1
97373,224486,united kingdom,31.0,1
97374,224487,germany,21.0,1
97376,224489,canada,37.0,1
97377,224493,usa,19.0,1
97378,224494,canada,32.0,1
97379,224497,usa,27.0,1
97381,224499,turkey,20.0,1
97382,224501,portugal,19.0,1
97384,224503,usa,23.0,1
97385,224504,spain,18.0,1
97388,224510,china,33.0,1
97390,224512,portugal,20.0,1
97391,224513,spain,31.0,1
97392,224514,italy,18.0,1
97394,224517,usa,18.0,1
97396,224529,australia,25.0,1
97399,224532,usa,19.0,1
97401,224534,belgium,27.0,1
97402,224537,spain,24.0,1
97403,224542,usa,20.0,1
97406,224551,usa,22.0,1
97407,224552,usa,20.0,1
97408,224553,usa,32.0,1
97409,224557,spain,34.0,1
97410,224559,australia,23.0,1
97411,224560,spain,31.0,1
97412,224562,spain,28.0,1
97413,224565,united kingdom,34.0,1
97415,224569,usa,36.0,1
97416,224570,brazil,25.0,1
97417,224573,united kingdom,31.0,1
97418,224576,germany,27.0,1
97422,224586,germany,19.0,1
97423,224588,usa,28.0,1
97424,224596,spain,28.0,1
97426,224600,italy,31.0,1
97427,224602,malaysia,35.0,1
97428,224603,india,25.0,1
97429,224605,spain,37.0,1
97430,224607,united kingdom,28.0,1
97431,224614,usa,34.0,1
97432,224616,spain,29.0,1
97434,224621,germany,21.0,1
97436,224627,france,23.0,1
97441,224640,spain,22.0,1
97442,224641,spain,22.0,1
97443,224647,iran,21.0,1
97444,224648,germany,36.0,1
97445,224649,canada,24.0,1
97446,224659,usa,17.0,1
97447,224661,france,24.0,1
97450,224672,usa,29.0,1
97451,224673,united kingdom,13.0,1
97453,224676,bosnia and herzegovina,29.0,1
97454,224677,turkey,22.0,1
97455,224678,brazil,29.0,1
97456,224683,spain,20.0,1
97460,224691,australia,22.0,1
97461,224693,spain,25.0,1
97463,224699,usa,37.0,1
97464,224700,usa,30.0,1
97466,224703,canada,23.0,1
97469,224716,usa,30.0,1
97472,224722,portugal,31.0,1
97475,224725,portugal,21.0,1
97476,224727,usa,26.0,1
97479,224730,spain,33.0,1
97482,224742,usa,18.0,1
97486,224750,united kingdom,26.0,1
97487,224751,canada,29.0,1
97488,224753,usa,25.0,1
97491,224763,usa,16.0,1
97492,224765,usa,26.0,1
97493,224766,australia,14.0,1
97494,224769,australia,15.0,1
97495,224777,belgium,30.0,1
97497,224779,united kingdom,22.0,1
97498,224781,france,28.0,1
97499,224783,canada,18.0,1
97500,224786,france,28.0,1
97504,224792,portugal,27.0,1
97506,224795,usa,35.0,1
97507,224796,usa,35.0,1
97508,224798,australia,30.0,1
97510,224801,usa,34.0,1
97512,224803,india,32.0,1
97513,224804,united kingdom,21.0,1
97515,224806,united kingdom,35.0,1
97516,224810,spain,26.0,1
97519,224814,usa,26.0,1
97520,224817,switzerland,26.0,1
97522,224823,united kingdom,33.0,1
97523,224825,usa,24.0,1
97527,224835,usa,28.0,1
97528,224837,spain,33.0,1
97530,224840,united kingdom,29.0,1
97531,224841,usa,33.0,1
97532,224842,spain,29.0,1
97533,224845,united kingdom,37.0,1
97535,224848,canada,22.0,1
97536,224851,usa,15.0,1
97537,224852,usa,22.0,1
97539,224856,australia,31.0,1
97540,224857,canada,26.0,1
97541,224859,spain,20.0,1
97542,224862,iran,20.0,1
97543,224863,iran,27.0,1
97544,224877,usa,25.0,1
97551,224892,usa,15.0,1
97552,224896,",",29.0,1
97553,224901,australia,20.0,1
97556,224906,spain,18.0,1
97557,224907,spain,20.0,1
97561,224921,canada,14.0,1
97562,224922,france,37.0,1
97563,224925,australia,24.0,1
97564,224926,usa,25.0,1
97565,224929,usa,32.0,1
97568,224933,usa,25.0,1
97569,224934,usa,32.0,1
97571,224938,usa,26.0,1
97572,224939,usa,28.0,1
97573,224940,spain,32.0,1
97574,224945,united kingdom,17.0,1
97576,224950,india,24.0,1
97577,224951,usa,35.0,1
97578,224952,france,34.0,1
97579,224955,usa,24.0,1
97580,224956,malaysia,26.0,1
97581,224958,usa,26.0,1
97582,224959,india,26.0,1
97585,224965,turkey,26.0,1
97586,224972,usa,36.0,1
97587,224973,germany,22.0,1
97588,224974,italy,23.0,1
97590,224983,usa,36.0,1
97591,224987,usa,14.0,1
97595,225004,spain,28.0,1
97597,225008,italy,29.0,1
97602,225019,usa,29.0,1
97605,225028,spain,27.0,1
97607,225034,usa,29.0,1
97608,225035,finland,27.0,1
97609,225036,new zealand,25.0,1
97610,225038,usa,32.0,1
97612,225044,united kingdom,14.0,1
97615,225050,italy,25.0,1
97617,225055,canada,29.0,1
97619,225064,italy,23.0,1
97620,225067,spain,25.0,1
97621,225068,canada,38.0,1
97622,225069,australia,26.0,1
97624,225071,brazil,38.0,1
97625,225072,netherlands,27.0,1
97627,225075,usa,17.0,1
97630,225083,usa,26.0,1
97631,225085,usa,22.0,1
97637,225097,usa,30.0,1
97638,225098,italy,23.0,1
97639,225100,usa,23.0,1
97641,225103,new zealand,29.0,1
97646,225113,spain,23.0,1
97647,225114,italy,39.0,1
97648,225115,spain,20.0,1
97651,225120,spain,35.0,1
97652,225121,spain,25.0,1
97653,225122,spain,26.0,1
97654,225123,spain,25.0,1
97655,225125,spain,26.0,1
97656,225126,usa,32.0,1
97657,225128,spain,27.0,1
97658,225129,france,35.0,1
97659,225132,portugal,30.0,1
97660,225136,spain,19.0,1
97661,225137,spain,22.0,1
97662,225138,brazil,31.0,1
97663,225144,portugal,33.0,1
97665,225147,portugal,27.0,1
97666,225151,spain,29.0,1
97667,225152,spain,34.0,1
97669,225155,usa,15.0,1
97671,225158,spain,34.0,1
97673,225164,germany,27.0,1
97674,225168,italy,21.0,1
