,uid,location,age,cluster
98136,226175,usa,48.0,0
98137,226177,canada,45.0,0
98142,226186,usa,49.0,0
98145,226193,usa,58.0,0
98146,226195,canada,51.0,0
98148,226197,australia,40.0,0
98151,226202,usa,40.0,0
98152,226204,usa,43.0,0
98158,226230,",",45.0,0
98159,226231,usa,59.0,0
98163,226242,usa,42.0,0
98166,226247,australia,47.0,0
98167,226249,usa,49.0,0
98170,226252,usa,43.0,0
98174,226262,usa,53.0,0
98175,226263,usa,40.0,0
98176,226264,usa,44.0,0
98180,226274,usa,40.0,0
98181,226278,usa,43.0,0
98182,226281,canada,52.0,0
98184,226288,usa,39.0,0
98186,226293,malaysia,44.0,0
98187,226296,australia,41.0,0
98189,226299,usa,59.0,0
98214,226364,usa,45.0,0
98224,226388,usa,64.0,0
98226,226391,australia,50.0,0
98236,226410,usa,39.0,0
98239,226414,usa,76.0,0
98242,226417,usa,48.0,0
98245,226422,new zealand,42.0,0
98246,226424,usa,58.0,0
98250,226433,canada,48.0,0
98260,226450,usa,55.0,0
98263,226459,usa,44.0,0
98274,226479,canada,40.0,0
98278,226497,australia,50.0,0
98279,226500,usa,60.0,0
98285,226516,canada,58.0,0
98289,226524,australia,54.0,0
98294,226533,new zealand,59.0,0
98296,226544,usa,49.0,0
98297,226546,usa,44.0,0
98299,226551,usa,61.0,0
98300,226562,usa,42.0,0
98302,226570,australia,51.0,0
98303,226572,canada,51.0,0
98304,226576,usa,58.0,0
98305,226577,usa,43.0,0
98306,226582,usa,39.0,0
98307,226583,usa,57.0,0
98308,226586,usa,48.0,0
98311,226590,usa,51.0,0
98312,226591,usa,53.0,0
98313,226592,usa,68.0,0
98314,226594,usa,42.0,0
98315,226600,united kingdom,55.0,0
98317,226602,usa,51.0,0
98323,226611,usa,50.0,0
98325,226619,usa,58.0,0
98329,226626,canada,53.0,0
98330,226628,usa,50.0,0
98336,226641,usa,55.0,0
98337,226644,usa,51.0,0
98338,226645,usa,39.0,0
98341,226649,usa,47.0,0
98342,226658,usa,64.0,0
98346,226664,new zealand,43.0,0
98347,226665,usa,56.0,0
98350,226669,usa,43.0,0
98352,226673,usa,45.0,0
98353,226676,usa,43.0,0
98355,226680,usa,48.0,0
98356,226681,usa,53.0,0
98357,226683,australia,48.0,0
98358,226685,usa,63.0,0
98362,226689,usa,54.0,0
98363,226690,united kingdom,40.0,0
98365,226692,united kingdom,57.0,0
98366,226694,usa,57.0,0
98367,226698,usa,59.0,0
98368,226699,usa,43.0,0
98373,226716,canada,49.0,0
98374,226718,usa,50.0,0
98376,226721,usa,55.0,0
98377,226722,usa,57.0,0
98379,226727,usa,47.0,0
98380,226729,usa,40.0,0
98381,226730,usa,46.0,0
98382,226732,canada,59.0,0
98383,226735,usa,64.0,0
98384,226737,usa,57.0,0
98388,226747,usa,39.0,0
98389,226748,usa,46.0,0
98392,226751,usa,52.0,0
98393,226755,australia,45.0,0
98395,226759,usa,42.0,0
98397,226765,usa,61.0,0
98398,226767,usa,54.0,0
98399,226768,usa,54.0,0
98400,226769,canada,43.0,0
98401,226771,usa,45.0,0
98402,226773,usa,68.0,0
98403,226774,usa,61.0,0
98405,226782,usa,56.0,0
98407,226785,usa,39.0,0
98408,226786,usa,53.0,0
98410,226791,usa,50.0,0
98412,226796,usa,44.0,0
98413,226799,usa,52.0,0
98414,226801,usa,54.0,0
98415,226802,belgium,61.0,0
98420,226811,usa,46.0,0
98421,226812,usa,49.0,0
98423,226815,usa,40.0,0
98433,226832,",",46.0,0
98435,226837,usa,59.0,0
98436,226842,usa,56.0,0
98441,226850,argentina,62.0,0
98447,226865,usa,54.0,0
98457,226880,united kingdom,41.0,0
98461,226893,usa,53.0,0
98462,226894,usa,44.0,0
98463,226896,usa,39.0,0
98478,226929,usa,62.0,0
98479,226930,usa,60.0,0
98480,226932,usa,53.0,0
98486,226947,canada,40.0,0
98500,226978,usa,42.0,0
98502,226980,usa,82.0,0
98504,226983,usa,52.0,0
98505,227001,usa,54.0,0
98515,227024,united kingdom,42.0,0
98520,227032,united kingdom,40.0,0
98521,227033,new zealand,48.0,0
98524,227036,australia,43.0,0
98525,227038,united kingdom,43.0,0
98526,227039,australia,42.0,0
98527,227040,australia,44.0,0
98535,227062,usa,39.0,0
98537,227070,usa,49.0,0
98538,227071,usa,42.0,0
98539,227074,usa,50.0,0
98545,227091,usa,41.0,0
98546,227094,usa,49.0,0
98553,227114,usa,51.0,0
98554,227120,germany,41.0,0
98555,227123,usa,53.0,0
98558,227128,united kingdom,58.0,0
98560,227138,canada,54.0,0
98565,227149,united kingdom,72.0,0
98567,227155,usa,43.0,0
98569,227159,united kingdom,41.0,0
98573,227167,new zealand,49.0,0
98579,227184,usa,56.0,0
98594,227227,usa,40.0,0
98595,227232,usa,42.0,0
98596,227233,usa,43.0,0
98598,227237,usa,49.0,0
98600,227243,usa,48.0,0
98601,227246,united kingdom,59.0,0
98605,227265,australia,54.0,0
98606,227268,usa,49.0,0
98611,227281,usa,41.0,0
98616,227289,usa,51.0,0
98621,227298,usa,41.0,0
98622,227299,usa,56.0,0
98623,227304,usa,43.0,0
98624,227305,usa,54.0,0
98627,227316,usa,56.0,0
98630,227322,usa,39.0,0
98633,227328,canada,58.0,0
98641,227339,usa,68.0,0
98646,227348,usa,49.0,0
98647,227354,usa,55.0,0
98650,227359,usa,44.0,0
98653,227363,usa,48.0,0
98654,227366,australia,43.0,0
98655,227369,usa,45.0,0
98657,227371,usa,52.0,0
98662,227393,usa,64.0,0
98672,227407,usa,41.0,0
98676,227416,usa,41.0,0
98679,227421,usa,46.0,0
98685,227430,usa,44.0,0
98687,227434,usa,48.0,0
98689,227437,germany,45.0,0
98702,227460,usa,55.0,0
98704,227468,united kingdom,47.0,0
98705,227469,usa,49.0,0
98707,227471,usa,39.0,0
98710,227474,united kingdom,55.0,0
98714,227480,usa,45.0,0
98715,227482,usa,70.0,0
98716,227486,usa,40.0,0
98717,227487,canada,51.0,0
98718,227489,usa,54.0,0
98719,227490,usa,44.0,0
98720,227492,usa,50.0,0
98727,227505,usa,45.0,0
98736,227522,canada,40.0,0
98746,227550,italy,64.0,0
98747,227551,usa,53.0,0
98751,227558,usa,51.0,0
98752,227561,usa,67.0,0
98753,227563,usa,47.0,0
98756,227572,usa,41.0,0
98757,227573,italy,47.0,0
98759,227575,usa,51.0,0
98760,227576,usa,47.0,0
98761,227577,usa,67.0,0
98762,227578,usa,53.0,0
98766,227582,usa,57.0,0
98770,227588,usa,45.0,0
98772,227594,united kingdom,46.0,0
98773,227595,usa,44.0,0
98781,227610,usa,45.0,0
98783,227614,united kingdom,42.0,0
98784,227616,australia,53.0,0
98788,227622,united kingdom,63.0,0
98789,227623,usa,55.0,0
98791,227627,usa,48.0,0
98792,227631,canada,49.0,0
98793,227632,usa,55.0,0
98799,227644,spain,39.0,0
98801,227646,usa,41.0,0
98803,227652,united kingdom,41.0,0
98807,227663,usa,51.0,0
98811,227671,canada,50.0,0
98825,227707,usa,41.0,0
98826,227709,usa,39.0,0
98827,227712,canada,53.0,0
98830,227717,usa,50.0,0
98831,227718,usa,45.0,0
98832,227719,usa,44.0,0
98839,227736,usa,39.0,0
98840,227737,usa,42.0,0
98842,227739,usa,43.0,0
98846,227744,usa,46.0,0
98850,227748,usa,46.0,0
98851,227749,canada,49.0,0
98855,227753,australia,42.0,0
98856,227756,canada,45.0,0
98862,227763,australia,54.0,0
98863,227765,usa,55.0,0
98866,227776,usa,43.0,0
98868,227778,usa,39.0,0
98869,227781,usa,54.0,0
98871,227783,usa,48.0,0
98872,227785,usa,48.0,0
98873,227786,usa,49.0,0
98874,227787,usa,52.0,0
98876,227793,usa,53.0,0
98877,227794,usa,41.0,0
98879,227797,usa,54.0,0
98884,227803,usa,52.0,0
98885,227804,usa,54.0,0
98887,227808,usa,53.0,0
98888,227809,usa,45.0,0
98889,227810,usa,57.0,0
98891,227816,usa,49.0,0
98893,227822,italy,41.0,0
98899,227830,usa,51.0,0
98900,227834,usa,42.0,0
98910,227856,china,53.0,0
98911,227862,usa,53.0,0
98918,227876,australia,53.0,0
98920,227885,spain,39.0,0
98921,227888,taiwan,50.0,0
98922,227890,usa,47.0,0
98933,227909,canada,45.0,0
98936,227916,usa,57.0,0
98939,227929,usa,39.0,0
98946,227938,usa,44.0,0
98947,227940,usa,52.0,0
98953,227951,spain,43.0,0
98957,227957,canada,59.0,0
98959,227959,usa,45.0,0
98964,227967,australia,50.0,0
98965,227968,usa,42.0,0
98968,227971,chile,56.0,0
98973,227980,australia,50.0,0
98977,227987,germany,42.0,0
98980,227990,usa,63.0,0
98983,227994,usa,42.0,0
98992,228014,usa,57.0,0
98998,228032,new zealand,40.0,0
98999,228033,usa,72.0,0
99005,228043,australia,42.0,0
99006,228044,usa,42.0,0
99007,228049,united kingdom,43.0,0
99017,228063,usa,65.0,0
99018,228066,usa,63.0,0
99019,228068,usa,55.0,0
99020,228071,united kingdom,44.0,0
99033,228099,usa,68.0,0
99034,228102,usa,56.0,0
99035,228115,united kingdom,43.0,0
99036,228116,united kingdom,49.0,0
99037,228120,united kingdom,45.0,0
99038,228121,usa,67.0,0
99039,228122,usa,57.0,0
99040,228127,usa,44.0,0
99041,228132,usa,47.0,0
99042,228135,usa,65.0,0
99043,228138,usa,44.0,0
99044,228141,usa,69.0,0
99050,228153,usa,66.0,0
99054,228159,usa,51.0,0
99055,228161,usa,62.0,0
99064,228178,canada,69.0,0
99065,228179,belgium,49.0,0
99068,228187,usa,58.0,0
99075,228205,canada,43.0,0
99078,228210,australia,59.0,0
99084,228222,usa,60.0,0
99085,228224,canada,43.0,0
99086,228231,canada,52.0,0
99087,228232,united kingdom,42.0,0
99100,228257,canada,46.0,0
99101,228258,usa,51.0,0
99103,228263,",",51.0,0
99105,228270,usa,54.0,0
99109,228274,united kingdom,41.0,0
99115,228287,united kingdom,41.0,0
99116,228290,usa,40.0,0
99120,228296,australia,60.0,0
99123,228300,usa,39.0,0
99124,228301,usa,42.0,0
99127,228309,usa,53.0,0
99134,228334,usa,53.0,0
99136,228343,canada,51.0,0
99139,228353,spain,43.0,0
99141,228359,usa,46.0,0
99144,228368,australia,66.0,0
99146,228370,usa,55.0,0
99148,228378,australia,46.0,0
99149,228381,usa,60.0,0
99152,228387,canada,48.0,0
99154,228390,usa,40.0,0
99156,228397,australia,42.0,0
99161,228405,canada,46.0,0
99163,228410,malaysia,41.0,0
99170,228424,canada,41.0,0
99171,228427,usa,52.0,0
99176,228444,usa,60.0,0
99178,228449,switzerland,47.0,0
99184,228462,spain,45.0,0
99185,228463,new zealand,58.0,0
99193,228482,usa,70.0,0
99194,228485,usa,55.0,0
99196,228489,united kingdom,43.0,0
99197,228490,germany,60.0,0
99199,228496,australia,58.0,0
99200,228497,usa,48.0,0
99201,228498,usa,56.0,0
99208,228514,australia,39.0,0
99215,228532,usa,46.0,0
99220,228539,canada,68.0,0
99224,228550,usa,67.0,0
99233,228567,usa,47.0,0
99237,228580,usa,61.0,0
99240,228589,usa,52.0,0
99241,228590,new zealand,46.0,0
99247,228603,australia,67.0,0
99250,228608,united kingdom,63.0,0
99258,228625,usa,66.0,0
99260,228628,usa,40.0,0
99261,228631,usa,56.0,0
99262,228635,usa,40.0,0
99264,228639,usa,53.0,0
99268,228644,usa,47.0,0
99271,228648,usa,61.0,0
99273,228651,usa,40.0,0
99279,228663,usa,52.0,0
99280,228664,usa,46.0,0
99281,228665,usa,62.0,0
99285,228672,united kingdom,54.0,0
99286,228673,canada,55.0,0
99287,228676,canada,80.0,0
99290,228682,australia,41.0,0
99295,228691,new zealand,42.0,0
99299,228699,canada,58.0,0
99303,228707,usa,58.0,0
99305,228709,usa,43.0,0
99313,228725,usa,52.0,0
99316,228732,usa,52.0,0
99317,228733,usa,59.0,0
99318,228734,usa,47.0,0
99320,228737,usa,42.0,0
99321,228741,portugal,53.0,0
99322,228742,australia,46.0,0
99323,228746,usa,39.0,0
99324,228748,usa,50.0,0
99328,228754,united kingdom,41.0,0
99343,228786,australia,43.0,0
99347,228795,usa,48.0,0
99349,228799,usa,70.0,0
99350,228800,usa,45.0,0
99351,228803,usa,43.0,0
99352,228804,usa,60.0,0
99353,228805,usa,40.0,0
99355,228811,united kingdom,52.0,0
99356,228813,usa,39.0,0
99357,228815,denmark,53.0,0
99360,228822,usa,51.0,0
99363,228834,australia,104.0,0
99366,228838,usa,59.0,0
99369,228845,united kingdom,49.0,0
99376,228873,usa,56.0,0
99378,228879,portugal,50.0,0
99383,228892,united kingdom,58.0,0
99389,228911,usa,54.0,0
99405,228937,united kingdom,51.0,0
99410,228950,united kingdom,40.0,0
99411,228951,spain,51.0,0
99417,228965,usa,45.0,0
99422,228977,australia,53.0,0
99424,228982,usa,39.0,0
99426,228985,usa,45.0,0
99428,228989,canada,44.0,0
99429,228990,usa,99.0,0
99432,229000,canada,49.0,0
99434,229008,usa,57.0,0
99443,229025,usa,55.0,0
99444,229028,spain,55.0,0
99445,229031,italy,44.0,0
99452,229047,germany,45.0,0
99460,229073,usa,57.0,0
99461,229074,usa,58.0,0
99463,229079,usa,65.0,0
99464,229080,usa,55.0,0
99466,229086,usa,49.0,0
99467,229088,germany,44.0,0
99468,229094,spain,39.0,0
99477,229107,australia,57.0,0
99481,229115,united kingdom,55.0,0
99482,229121,spain,41.0,0
99483,229122,usa,57.0,0
99484,229130,germany,39.0,0
99494,229155,australia,48.0,0
99499,229163,australia,51.0,0
99502,229170,france,42.0,0
99510,229186,usa,42.0,0
99512,229190,germany,48.0,0
99513,229191,united kingdom,66.0,0
99516,229199,canada,51.0,0
99517,229200,usa,48.0,0
99520,229210,united kingdom,40.0,0
99521,229212,usa,42.0,0
99530,229228,usa,54.0,0
99532,229232,germany,40.0,0
99546,229253,spain,52.0,0
99553,229266,germany,52.0,0
99554,229269,germany,48.0,0
99560,229280,germany,67.0,0
99573,229307,australia,46.0,0
99579,229320,usa,42.0,0
99583,229324,usa,54.0,0
99585,229333,usa,62.0,0
99590,229346,usa,65.0,0
99591,229347,usa,57.0,0
99593,229351,usa,52.0,0
99595,229355,usa,52.0,0
99601,229367,canada,43.0,0
99607,229378,united kingdom,45.0,0
99617,229404,italy,51.0,0
99620,229416,united kingdom,59.0,0
99622,229420,usa,46.0,0
99629,229431,australia,55.0,0
99631,229442,italy,42.0,0
99633,229447,usa,43.0,0
99644,229468,usa,39.0,0
99646,229471,usa,40.0,0
99648,229475,canada,56.0,0
99649,229477,usa,66.0,0
99651,229481,canada,48.0,0
99654,229490,usa,51.0,0
99655,229492,usa,53.0,0
99662,229514,germany,55.0,0
99678,229545,united kingdom,47.0,0
99680,229548,usa,60.0,0
99687,229567,usa,65.0,0
99688,229568,usa,57.0,0
99690,229573,united kingdom,64.0,0
99694,229579,usa,64.0,0
99699,229592,united kingdom,44.0,0
99704,229609,usa,40.0,0
99707,229614,usa,43.0,0
99710,229624,usa,50.0,0
99713,229633,usa,52.0,0
99716,229638,usa,57.0,0
99719,229650,usa,61.0,0
99723,229661,canada,46.0,0
99724,229662,united kingdom,56.0,0
99725,229663,usa,58.0,0
99727,229667,canada,67.0,0
99729,229670,usa,39.0,0
99732,229677,usa,45.0,0
99733,229678,usa,55.0,0
99736,229682,canada,53.0,0
99737,229683,usa,42.0,0
99743,229694,usa,53.0,0
99746,229702,usa,67.0,0
99749,229708,usa,44.0,0
99751,229715,australia,47.0,0
99753,229718,australia,51.0,0
99754,229719,canada,60.0,0
99757,229735,",",47.0,0
99759,229737,usa,67.0,0
99761,229748,usa,49.0,0
99765,229762,australia,53.0,0
99767,229765,united kingdom,58.0,0
99768,229766,usa,51.0,0
99770,229774,usa,54.0,0
99773,229779,spain,52.0,0
99774,229780,usa,48.0,0
99776,229782,usa,46.0,0
99791,229808,spain,64.0,0
99794,229814,spain,45.0,0
99814,229860,usa,54.0,0
99817,229868,usa,52.0,0
99819,229870,spain,104.0,0
99822,229877,canada,53.0,0
99823,229880,germany,43.0,0
99824,229883,spain,51.0,0
99831,229901,usa,52.0,0
99832,229902,iran,41.0,0
99836,229916,",",41.0,0
99839,229923,united kingdom,41.0,0
99841,229926,usa,55.0,0
99842,229927,united kingdom,55.0,0
99843,229928,usa,50.0,0
99848,229938,australia,46.0,0
99851,229950,united kingdom,41.0,0
99852,229954,united kingdom,46.0,0
99860,229974,usa,50.0,0
99865,229989,brazil,39.0,0
99867,229995,spain,50.0,0
99876,230010,united kingdom,45.0,0
99880,230025,usa,41.0,0
99883,230033,united kingdom,40.0,0
99895,230066,usa,43.0,0
99898,230074,canada,47.0,0
99899,230080,usa,44.0,0
99905,230088,usa,53.0,0
99906,230090,usa,44.0,0
99910,230107,usa,50.0,0
99919,230122,united kingdom,41.0,0
99923,230130,usa,40.0,0
99925,230136,portugal,44.0,0
99929,230146,belgium,52.0,0
99932,230149,usa,49.0,0
99936,230159,spain,40.0,0
99941,230177,usa,65.0,0
99943,230181,usa,57.0,0
99944,230182,australia,42.0,0
99953,230200,spain,42.0,0
99960,230221,usa,60.0,0
99963,230227,usa,43.0,0
99964,230229,netherlands,54.0,0
99966,230233,usa,44.0,0
99970,230242,usa,56.0,0
99974,230248,united kingdom,47.0,0
99975,230251,usa,53.0,0
99976,230253,usa,52.0,0
99979,230256,brazil,51.0,0
99982,230260,usa,55.0,0
99985,230265,usa,47.0,0
99986,230266,usa,49.0,0
99987,230268,usa,47.0,0
99991,230274,usa,69.0,0
99995,230282,mexico,41.0,0
100002,230301,usa,49.0,0
100007,230309,australia,40.0,0
100008,230310,usa,65.0,0
100011,230315,germany,58.0,0
100024,230334,usa,62.0,0
100029,230343,spain,44.0,0
100032,230347,spain,45.0,0
100034,230351,australia,46.0,0
100036,230358,usa,46.0,0
100042,230371,usa,67.0,0
100046,230377,usa,40.0,0
100047,230380,united kingdom,49.0,0
100050,230391,australia,40.0,0
100051,230393,usa,53.0,0
100053,230397,australia,56.0,0
100073,230443,spain,49.0,0
100079,230454,spain,51.0,0
100091,230486,usa,50.0,0
100093,230489,usa,66.0,0
100095,230498,canada,51.0,0
100096,230500,australia,46.0,0
100097,230501,netherlands,72.0,0
100098,230504,germany,40.0,0
100101,230508,argentina,65.0,0
100103,230513,spain,48.0,0
100104,230517,",",55.0,0
100105,230519,italy,40.0,0
100112,230532,usa,39.0,0
100121,230556,usa,43.0,0
100126,230563,switzerland,43.0,0
100128,230571,usa,65.0,0
100129,230572,usa,46.0,0
100138,230602,usa,44.0,0
100141,230614,usa,55.0,0
100142,230615,brazil,63.0,0
100144,230619,usa,57.0,0
100145,230624,france,63.0,0
100146,230625,usa,79.0,0
100158,230657,usa,40.0,0
100166,230683,usa,72.0,0
100168,230691,united kingdom,43.0,0
100170,230695,usa,41.0,0
100174,230706,usa,47.0,0
100176,230709,usa,41.0,0
100177,230711,usa,55.0,0
100179,230717,usa,50.0,0
100183,230726,germany,47.0,0
100187,230734,spain,43.0,0
100188,230736,usa,52.0,0
100189,230740,usa,59.0,0
100190,230741,usa,43.0,0
100191,230744,usa,43.0,0
100192,230747,usa,51.0,0
100196,230758,canada,51.0,0
100197,230759,usa,51.0,0
100200,230764,united kingdom,47.0,0
100202,230768,usa,44.0,0
100203,230771,usa,62.0,0
100204,230779,usa,46.0,0
100205,230785,usa,54.0,0
100206,230792,usa,58.0,0
100207,230795,canada,45.0,0
100208,230796,canada,49.0,0
100214,230814,usa,45.0,0
100215,230815,spain,62.0,0
100225,230837,new zealand,48.0,0
100233,230854,usa,58.0,0
100235,230859,usa,47.0,0
100243,230873,usa,39.0,0
100244,230880,germany,40.0,0
100250,230891,usa,43.0,0
100252,230894,canada,55.0,0
100256,230901,usa,40.0,0
100259,230906,usa,55.0,0
100261,230908,usa,59.0,0
100263,230910,spain,39.0,0
100264,230911,usa,56.0,0
100275,230941,netherlands,53.0,0
100276,230944,usa,43.0,0
100278,230948,usa,45.0,0
100280,230958,usa,50.0,0
100282,230961,usa,53.0,0
100284,230965,usa,53.0,0
100285,230967,usa,46.0,0
100286,230969,usa,51.0,0
100288,230976,usa,47.0,0
100290,230981,usa,45.0,0
100292,230983,canada,71.0,0
100295,230990,usa,56.0,0
100297,230993,usa,55.0,0
100299,230998,usa,39.0,0
100301,231008,canada,51.0,0
100303,231011,denmark,57.0,0
100308,231025,usa,57.0,0
100312,231042,united kingdom,41.0,0
100314,231044,united kingdom,40.0,0
100316,231047,australia,58.0,0
100320,231055,usa,39.0,0
100322,231065,usa,55.0,0
100323,231066,",",53.0,0
100326,231074,usa,47.0,0
100327,231076,usa,40.0,0
100341,231100,usa,64.0,0
100350,231122,usa,73.0,0
100357,231138,brazil,57.0,0
100360,231145,usa,43.0,0
100361,231152,usa,39.0,0
100363,231155,usa,68.0,0
100364,231156,usa,41.0,0
100368,231164,usa,54.0,0
100369,231166,usa,52.0,0
100373,231174,united kingdom,41.0,0
100374,231176,usa,57.0,0
100376,231179,usa,51.0,0
100377,231181,usa,52.0,0
100379,231187,netherlands,43.0,0
100385,231203,usa,54.0,0
100388,231208,usa,49.0,0
100392,231218,usa,51.0,0
100393,231219,usa,45.0,0
100398,231232,usa,62.0,0
100400,231234,usa,57.0,0
100401,231235,usa,61.0,0
100402,231236,usa,54.0,0
100404,231240,usa,61.0,0
100405,231244,usa,55.0,0
100406,231247,germany,40.0,0
100407,231248,usa,45.0,0
100409,231253,usa,51.0,0
100410,231254,usa,67.0,0
100412,231259,usa,51.0,0
100416,231269,new zealand,50.0,0
100418,231272,canada,44.0,0
100422,231283,australia,49.0,0
100426,231304,usa,53.0,0
100427,231309,usa,48.0,0
100429,231312,usa,42.0,0
100430,231318,usa,62.0,0
100431,231324,usa,46.0,0
100433,231327,usa,48.0,0
100435,231331,usa,40.0,0
100436,231335,new zealand,54.0,0
100437,231338,usa,44.0,0
100441,231353,usa,47.0,0
100442,231355,usa,43.0,0
100443,231359,usa,48.0,0
100444,231360,usa,67.0,0
100452,231375,usa,43.0,0
100458,231391,usa,44.0,0
100459,231392,united kingdom,47.0,0
100461,231403,usa,41.0,0
100464,231408,usa,52.0,0
100466,231412,usa,66.0,0
100470,231418,usa,48.0,0
100476,231437,usa,59.0,0
100477,231439,usa,55.0,0
100479,231447,usa,62.0,0
100481,231450,usa,51.0,0
100483,231456,usa,43.0,0
100486,231467,canada,65.0,0
100488,231478,usa,65.0,0
100490,231481,usa,56.0,0
100493,231489,united kingdom,51.0,0
100494,231497,usa,57.0,0
100500,231515,usa,52.0,0
100501,231519,germany,40.0,0
100502,231522,usa,65.0,0
100506,231533,usa,82.0,0
100508,231535,usa,66.0,0
100511,231538,usa,51.0,0
100512,231539,usa,74.0,0
100513,231540,usa,43.0,0
100526,231569,usa,71.0,0
100531,231585,usa,40.0,0
100532,231586,norway,48.0,0
100539,231598,usa,52.0,0
100548,231616,germany,51.0,0
100551,231625,canada,56.0,0
100552,231629,usa,46.0,0
100565,231659,usa,45.0,0
100575,231677,netherlands,47.0,0
100579,231687,usa,45.0,0
100586,231703,usa,52.0,0
100587,231706,netherlands,47.0,0
100589,231711,usa,41.0,0
100596,231729,usa,52.0,0
100597,231732,",",46.0,0
100603,231752,usa,59.0,0
100604,231753,usa,59.0,0
100608,231758,usa,55.0,0
100609,231759,usa,58.0,0
100610,231761,usa,54.0,0
100612,231763,usa,50.0,0
100615,231770,usa,60.0,0
100618,231776,usa,54.0,0
100619,231777,usa,45.0,0
100622,231782,usa,39.0,0
100623,231785,usa,67.0,0
100624,231786,usa,43.0,0
100627,231791,netherlands,42.0,0
100629,231796,usa,51.0,0
100630,231797,usa,40.0,0
100633,231802,germany,50.0,0
100639,231817,canada,49.0,0
100641,231825,australia,47.0,0
100642,231826,usa,50.0,0
100646,231845,usa,59.0,0
100647,231847,usa,51.0,0
100648,231850,usa,51.0,0
100650,231853,usa,69.0,0
100658,231882,germany,56.0,0
100659,231887,usa,46.0,0
100660,231889,portugal,40.0,0
100668,231917,usa,69.0,0
100676,231929,united kingdom,57.0,0
100681,231943,united kingdom,55.0,0
100691,231981,usa,64.0,0
100694,231986,usa,39.0,0
100702,231999,canada,57.0,0
100705,232006,usa,39.0,0
100712,232019,usa,59.0,0
100715,232027,usa,44.0,0
100719,232037,australia,50.0,0
100720,232038,usa,43.0,0
100725,232050,usa,52.0,0
100727,232061,usa,56.0,0
100731,232068,usa,79.0,0
100734,232073,canada,40.0,0
100737,232078,usa,47.0,0
100738,232079,usa,46.0,0
100740,232082,usa,57.0,0
100744,232092,usa,57.0,0
100745,232096,usa,50.0,0
100749,232119,portugal,48.0,0
100751,232122,usa,55.0,0
100753,232127,usa,54.0,0
100755,232129,belgium,43.0,0
100759,232138,usa,61.0,0
100761,232145,usa,40.0,0
100763,232147,usa,68.0,0
100764,232148,usa,54.0,0
100767,232158,usa,55.0,0
100773,232174,usa,50.0,0
100792,232210,united kingdom,40.0,0
100793,232212,usa,61.0,0
100797,232220,usa,61.0,0
100801,232228,australia,56.0,0
100802,232231,united kingdom,60.0,0
100804,232234,usa,50.0,0
100809,232240,usa,54.0,0
100811,232249,usa,61.0,0
100813,232253,belgium,104.0,0
100816,232257,usa,59.0,0
100818,232263,usa,57.0,0
100820,232269,canada,61.0,0
100821,232270,usa,49.0,0
100825,232277,usa,65.0,0
100832,232298,usa,65.0,0
100833,232300,usa,53.0,0
100835,232303,usa,42.0,0
100836,232304,usa,60.0,0
100839,232311,usa,40.0,0
100842,232319,usa,42.0,0
100847,232330,usa,48.0,0
100849,232332,usa,65.0,0
100852,232338,germany,44.0,0
100853,232341,united kingdom,42.0,0
100857,232358,usa,46.0,0
100860,232363,usa,74.0,0
100862,232367,usa,44.0,0
100863,232371,usa,59.0,0
100866,232377,usa,43.0,0
100872,232393,usa,51.0,0
100873,232396,australia,43.0,0
100875,232399,usa,69.0,0
100876,232400,usa,53.0,0
100878,232403,usa,49.0,0
100879,232405,usa,68.0,0
100882,232414,usa,50.0,0
100883,232417,usa,43.0,0
100888,232437,usa,39.0,0
100890,232448,usa,44.0,0
100891,232453,usa,41.0,0
100894,232460,usa,42.0,0
100897,232472,usa,42.0,0
100907,232494,canada,71.0,0
100909,232498,usa,59.0,0
100911,232500,usa,51.0,0
100913,232509,usa,46.0,0
100917,232517,usa,44.0,0
100918,232518,usa,56.0,0
100921,232525,united kingdom,42.0,0
100924,232534,usa,50.0,0
100925,232535,usa,69.0,0
100930,232550,canada,44.0,0
100935,232570,canada,47.0,0
100937,232572,united kingdom,52.0,0
100943,232584,usa,64.0,0
100948,232600,usa,48.0,0
100956,232637,usa,40.0,0
100959,232645,usa,46.0,0
100960,232646,germany,41.0,0
100961,232648,germany,39.0,0
100966,232662,usa,42.0,0
100970,232677,united kingdom,48.0,0
100971,232678,usa,53.0,0
100972,232679,united kingdom,58.0,0
100975,232683,usa,44.0,0
100976,232684,usa,49.0,0
100982,232703,usa,58.0,0
100985,232710,usa,63.0,0
100996,232729,canada,46.0,0
101000,232734,usa,56.0,0
101003,232739,usa,45.0,0
101007,232746,usa,51.0,0
101009,232751,usa,41.0,0
101011,232763,usa,39.0,0
101033,232824,australia,104.0,0
101035,232827,usa,42.0,0
101037,232831,united kingdom,54.0,0
101042,232841,usa,55.0,0
101043,232842,",",52.0,0
101044,232843,usa,48.0,0
101048,232855,united kingdom,42.0,0
101051,232861,usa,39.0,0
101054,232867,australia,47.0,0
101057,232874,",",54.0,0
101059,232876,usa,69.0,0
101063,232894,usa,44.0,0
101070,232907,new zealand,44.0,0
101072,232910,united kingdom,63.0,0
101074,232913,usa,53.0,0
101075,232914,usa,67.0,0
101083,232930,usa,40.0,0
101091,232946,usa,49.0,0
101092,232947,usa,40.0,0
101098,232960,usa,59.0,0
101099,232961,usa,54.0,0
101108,232991,canada,44.0,0
101110,232993,united kingdom,50.0,0
101114,233005,usa,42.0,0
