,uid,isbn,rating
37636,257400,0440330602,0
37637,22415,0743225805,7
37638,277908,0743225805,0
37639,275832,0671023217,0
37640,22463,0818908726,0
37641,112805,1556616074,0
37642,22507,031287829X,0
37643,211637,0345418913,0
37644,58225,0439101344,0
37645,44416,0446519480,0
37646,105274,0140077251,0
37647,35874,0553288733,0
37648,249896,0553288733,0
37649,22562,0679877894,0
37650,86891,0762702435,0
37651,250546,0002261820,0
37652,117653,0312854315,0
37653,178483,0345396685,0
37654,83737,0446353930,0
37655,104578,0446353930,0
37656,92094,0380709953,8
37657,205890,0751515833,0
37658,22653,0345395077,0
37659,262865,0553584634,0
37660,25507,0812540220,0
37661,22701,0743406583,0
37662,272683,0679416714,0
37663,61078,0385333846,8
37664,97040,0552142123,0
37665,76947,0060192356,0
37666,135608,0060192356,0
37667,167108,1551661586,0
37668,41282,088396631X,0
37669,110562,088396631X,0
37670,229550,0060187425,0
37671,89224,0812564561,0
37672,22879,0262024616,0
37673,22882,038097651X,0
37674,42377,038097651X,0
37675,217382,0140030263,0
37676,111462,0385336667,0
37677,176560,0385336667,0
37678,35142,0515133310,0
37679,206763,0553583743,0
37680,206304,0886776724,0
37681,22940,0486282147,6
37682,106808,0486282147,0
37683,204111,0486282147,0
37684,22942,0843950374,0
37685,147169,0586044566,0
37686,250920,0140186522,0
37687,261244,0140186522,0
37688,22990,0877853983,0
37689,22992,0380978857,0
37690,201016,0380815516,0
37691,187962,0397013353,0
37692,130410,0871131943,0
37693,153802,0060176075,0
37694,259384,0060176075,0
37695,23190,0590603647,7
37696,23217,0525938362,0
37697,227297,006093493X,0
37698,23246,0871561913,0
37699,23281,0684852632,0
37700,185148,038071972X,0
37701,35676,0385424434,0
37702,234922,0590338897,0
37703,72830,0771090900,0
37704,72830,0802448267,0
37705,277786,0816741271,0
37706,174239,1551664801,0
37707,23382,0671433083,0
37708,105219,044661257X,0
37709,67923,0399132260,0
37710,262392,0345433483,0
37711,23490,0805044280,0
37712,126581,0805044280,0
37713,117274,1585710016,0
37714,23509,0889223297,0
37715,36810,0451199480,5
37716,69160,0807029181,0
37717,23536,0671744585,0
37718,23545,0590446304,0
37719,113808,0312246625,0
37720,106200,0060234970,0
37721,166016,0380977273,0
37722,31379,0385510187,0
37723,222910,0395489318,0
37724,145284,0399512985,0
37725,183090,0517703939,0
37726,87812,0679424741,0
37727,139905,0805074007,0
37728,191538,1565924924,0
37729,243258,1551666251,0
37730,23620,1850328471,0
37731,206540,0451411072,0
37732,127281,0679423907,0
37733,182366,0679423907,0
37734,189932,1551665239,0
37735,23667,0553581422,0
37736,175142,0446516317,0
37737,190364,0446516317,0
37738,259257,0060165987,0
37739,117814,0060555459,0
37740,179475,0060927542,0
37741,224671,0060927542,0
37742,87758,0064440028,0
37743,217261,0140390030,0
37744,162102,030711886X,0
37745,141856,0312268084,0
37746,163195,0312979487,0
37747,122924,0375407375,0
37748,261529,0375705929,0
37749,256382,0380795752,0
37750,60245,0385333927,0
37751,166637,0385334583,0
37752,52163,0385469683,0
37753,156355,0385469705,0
37754,90364,0385486588,0
37755,171728,0385488963,0
37756,265828,0385488963,0
37757,128183,038549422X,0
37758,43114,0394747755,0
37759,87758,0394870239,0
37760,87758,0394889592,0
37761,213842,0399134204,0
37762,191007,0425171477,0
37763,161390,0449147630,0
37764,152553,0449149846,0
37765,28873,0452269652,0
37766,67046,0452269652,0
37767,190491,0452269652,0
37768,256842,0452269652,0
37769,152455,0471858013,0
37770,259284,0590129007,0
37771,202817,0618056149,0
37772,231497,0670857246,0
37773,263158,0671240862,0
37774,87758,067167949X,0
37775,35199,0679456279,0
37776,87758,067984743X,0
37777,87758,0679886877,0
37778,146757,0684818434,0
37779,81224,0684849216,0
37780,128935,0684849216,0
37781,30270,0743202228,0
37782,232554,0816714649,0
37783,81025,1565121651,0
37784,180873,1573221465,0
37785,105113,1583224912,0
37786,87758,1878624458,0
37787,137055,0895773287,0
37788,39675,0449002411,0
37789,168663,0449002411,0
37790,118218,0913089257,0
37791,140489,0913089257,0
37792,245516,1575666618,0
37793,26528,0061031445,0
37794,167324,157778121X,0
37795,117653,0312857675,0
37796,163883,0345409574,0
37797,156043,0451409450,0
37798,95391,0671897071,10
37799,262774,0849916526,0
37800,238858,1557041318,0
37801,238551,1853264334,0
37802,228889,0140006680,0
37803,214793,0140083758,0
37804,86709,0140436936,0
37805,131645,0316926108,0
37806,148107,0330336630,0
37807,61274,0425139808,0
37808,236713,0552990868,0
37809,43148,0670883573,0
37810,188471,0679736875,0
37811,152820,0679777504,0
37812,235880,0679777504,0
37813,52104,0802135765,0
37814,140573,0812966988,0
37815,115126,1854796429,0
37816,108855,0804111227,0
37817,142677,0804111227,0
37818,23996,0062505017,0
37819,94502,0062505017,0
37820,248781,0062505017,0
37821,24018,0804119724,10
37822,101504,0804119724,10
37823,137541,0394574753,0
37824,24067,067165912X,0
37825,68795,0345371070,0
37826,256918,0380795973,0
37827,175501,1858600235,0
37828,30376,0312976909,0
37829,24130,0425178188,0
37830,24134,0590458159,0
37831,24164,047106128X,0
37832,226303,0590473549,0
37833,171735,0671625829,0
37834,24189,0375705244,0
37835,177694,0439070317,0
37836,34390,0465030882,0
37837,129164,0553237330,0
37838,60574,0679773533,0
37839,162398,0679773533,0
37840,269453,0894866370,0
37841,71762,189162024X,0
37842,171931,0385499833,0
37843,256964,081281925x,0
37844,202027,0399140824,0
37845,24260,0446674370,0
37846,172777,055314717X,0
37847,209489,0671749943,0
37848,24344,1576832937,0
37849,106760,0140119485,0
37850,196618,0446315001,0
37851,252082,0060086629,0
37852,80237,039450691X,0
37853,28518,0679447830,0
37854,24418,8806135171,0
37855,270810,0349105847,0
37856,220618,0786015780,0
37857,24457,0345453328,0
37858,24500,0805066691,0
37859,24506,0553249835,0
37860,270059,1885211554,0
37861,120745,0140390243,0
37862,24542,0385423357,8
37863,102417,0671891081,0
37864,229074,0671891081,0
37865,223422,1551669609,0
37866,24581,0743226631,0
37867,24623,0393323544,0
37868,84873,0812535103,0
37869,36221,0060014342,0
37870,94752,0060014342,0
37871,148452,1573240249,0
37872,232450,1573240249,0
37873,24686,0385337043,0
37874,138223,0688178057,0
37875,24734,0942061330,0
37876,27224,0893757063,0
37877,42209,0802150594,0
37878,86984,0802150594,0
37879,117743,0451163486,0
37880,40154,0375702652,0
37881,150799,0375702652,0
37882,83660,1853260258,5
37883,236103,1853260258,0
37884,118511,0425181626,0
37885,172791,0688165117,0
37886,213637,184195182X,0
37887,186205,0786865334,0
37888,136605,0061012882,0
37889,47314,0380713829,0
37890,233010,0380713829,0
37891,254605,0380713829,0
37892,126917,0399140786,0
37893,95273,0425098087,0
37894,220376,0440966388,0
37895,278400,0553286218,0
37896,243783,0671748882,0
37897,60640,0843105690,0
37898,176078,0843936304,0
37899,80719,0843949074,0
37900,175262,0843949074,0
37901,216140,0375502548,0
37902,87391,155166013X,0
37903,112376,0375413227,0
37904,254236,0151334811,0
37905,198481,0931580978,0
37906,190905,044023512X,0
37907,40533,158005031X,0
37908,95667,0192838717,0
37909,117502,0380724898,0
37910,140979,0394759893,0
37911,117296,0679759336,0
37912,25117,0312261098,0
37913,215343,0156000024,0
37914,135133,0440107601,0
37915,227412,0670876771,0
37916,160420,0671647458,10
37917,194281,0743431723,0
37918,242049,0913299545,0
37919,25136,074341196X,0
37920,112376,074341196X,0
37921,25147,0440979374,0
37922,67383,0440979374,0
37923,25155,0553264915,0
37924,26617,0767903625,0
37925,258934,0553295098,0
37926,60854,0380783703,0
37927,25277,1840184957,0
37928,127173,1840184957,0
37929,151207,0345362241,0
37930,56155,0738202444,0
37931,25363,1573220183,0
37932,25380,0393318095,0
37933,33609,0060183225,0
37934,211183,0446519006,0
37935,63384,0312287364,0
37936,223600,0312969422,0
37937,130220,0375718877,0
37938,233539,0375718877,0
37939,254483,0380819562,0
37940,218064,0425185478,0
37941,204515,0425185486,0
37942,150006,0440237033,0
37943,47791,0553582267,7
37944,139076,0609608126,0
37945,116069,0743444035,0
37946,250492,1566195527,0
37947,34207,1575668742,0
37948,42287,1889752061,0
37949,268085,0399150803,0
37950,30094,0446519871,0
37951,103227,229030039X,0
37952,25495,0140385118,0
37953,253243,1400048095,7
37954,25522,0151660387,0
37955,109340,0140275592,0
37956,64847,0751510114,8
37957,216954,0751510114,0
37958,128707,1841954225,0
37959,143847,0345358619,0
37960,65942,0393308626,0
37961,83086,0679441891,0
37962,200708,0679441891,0
37963,56293,0684811073,0
37964,225904,074321675X,0
37965,93099,0743464117,0
37966,259481,0887308953,0
37967,203007,0226307786,0
37968,115789,0399134409,0
37969,254584,0399134409,7
37970,26370,039914207X,0
37971,212879,039914207X,7
37972,81528,0373291221,0
37973,26930,0446613924,0
37974,256231,0515130613,0
37975,138653,0804105537,0
37976,220641,0399144935,0
37977,264409,0399144935,0
37978,31238,0553802747,8
37979,123856,0553802747,0
37980,139596,1559580968,0
37981,153908,1559580968,0
37982,242926,0064401707,0
37983,83640,0345450663,0
37984,189249,067945733X,0
37985,40718,0060177217,0
37986,229307,0140205098,0
37987,141351,0385299095,0
37988,200028,0385299095,0
37989,227184,0385299095,0
37990,79162,0385335466,0
37991,142977,0385335466,0
37992,230058,0425151891,0
37993,62429,0590059084,0
37994,81631,0394506685,0
37995,51521,0451453034,0
37996,200920,0743201647,0
37997,26079,1575660733,0
37998,99166,1575660733,0
37999,180677,1575660733,0
38000,196805,0345345061,0
38001,194232,0684818892,0
38002,193947,0375506381,0
38003,163569,0060952768,0
38004,56305,0553375628,0
38005,133897,0345322231,0
38006,256556,0192832697,0
38007,219621,0380803097,0
38008,46174,0440167787,0
38009,32405,0451522907,10
38010,122499,0553265954,0
38011,108125,0312278233,0
38012,26206,0465086454,0
38013,26213,0440193877,0
38014,31405,0061092738,0
38015,56942,0156870118,0
38016,230990,039912845X,0
38017,100033,0590396056,8
38018,256415,0590396056,8
38019,277632,0684857855,0
38020,62195,0345360001,0
38021,195529,0440210690,0
38022,211049,0446400947,0
38023,26392,0517588269,0
38024,93420,0060176148,0
38025,226252,0060176148,9
38026,166373,0375703373,0
38027,164919,0380769840,0
38028,92980,0330347772,0
38029,184963,0330347772,0
38030,202549,0330347772,0
38031,194198,2253013870,0
38032,74044,0312979770,7
38033,26491,0451523636,0
38034,165030,0452272599,0
38035,26515,0375401229,0
38036,48912,0345331389,0
38037,201885,0515129712,0
38038,89155,0061056820,0
38039,78017,0312992823,0
38040,54429,0373226985,0
38041,32042,0373290705,0
38042,249542,0380016990,0
38043,142392,0380808323,0
38044,139076,038097570X,0
38045,139998,038097570X,0
38046,91745,0425178862,0
38047,241900,0451203917,0
38048,220228,0671028170,0
38049,164388,0836235959,0
38050,146140,0843944765,0
38051,118483,0843948787,0
38052,262742,006097169X,0
38053,63010,0195007778,0
38054,227273,0276420144,0
38055,128556,0312978375,0
38056,52803,0345450728,6
38057,275950,0345450728,8
38058,239545,0373226306,0
38059,57222,0373272154,0
38060,60025,0373834799,0
38061,231603,0373835132,0
38062,56526,0380786044,0
38063,63979,0425182681,0
38064,30236,0440225345,0
38065,30579,0441304168,0
38066,213151,0449148378,0
38067,135862,0449149099,0
38068,235125,0486242056,0
38069,63321,0486272842,0
38070,44400,0505524163,0
38071,59471,0552997889,0
38072,193296,0671463969,0
38073,155773,068485760X,0
38074,277188,0743422732,0
38075,166637,0757300065,0
38076,160551,0821768417,8
38077,26568,0316141003,0
38078,250954,0451198859,0
38079,129305,0195202198,0
38080,123150,0671795538,5
38081,26592,0671562460,0
38082,26605,0743203305,0
38083,238087,0743203305,0
38084,244727,1551665778,0
38085,216346,1551113678,0
38086,139979,0061020362,0
38087,101428,0140196099,0
38088,151912,0714838500,0
38089,26686,0140188592,0
38090,81553,0380729105,0
38091,26697,0590396838,0
38092,26735,071483937X,0
38093,262197,071483937X,0
38094,26750,0553111248,0
38095,132795,0553111248,0
38096,223997,0312051565,0
38097,255762,0452272203,0
38098,26762,0393041123,0
38099,215885,0385498233,0
38100,116801,0782124674,6
38101,128972,0782124674,6
38102,169326,0380973464,0
38103,169689,0380973464,0
38104,199504,0380973464,0
38105,109903,0380976498,0
38106,177442,0517468522,0
38107,26888,1550501607,0
38108,209864,0517592576,0
38109,162451,0061058270,0
38110,190921,0061058270,0
38111,189642,0679456996,0
38112,155263,0452282624,0
38113,27041,0886774772,0
38114,27088,0684834316,0
38115,52100,0425102416,0
38116,55362,0425102416,0
38117,228054,0743442318,0
38118,27200,0952419319,0
38119,27271,0765342219,0
38120,46332,0765342219,0
38121,244030,0765342219,0
38122,27343,0889611238,0
38123,27348,0886777062,0
38124,233334,0375411798,0
38125,27425,0679419144,0
38126,30764,0679419144,0
38127,132480,0679419144,0
38128,96885,037348366X,0
38129,250293,0440225744,0
38130,267264,0446608149,9
38131,50273,039914112X,6
38132,250161,0440844444,0
38133,148578,0451202554,0
38134,244526,0553569295,0
38135,201787,0812544528,0
38136,27496,0061080586,0
38137,27509,0312169817,0
38138,31908,0373710607,0
38139,212125,0679833722,0
38140,277809,0380717115,0
38141,230548,068817406X,0
38142,27543,0972825606,0
38143,213656,1853260088,0
38144,203312,0440415365,0
38145,109307,0140437843,0
38146,165967,0440229049,0
38147,76911,0670030961,0
38148,131379,0671017047,0
38149,117740,0786011440,0
38150,100108,0586052771,0
38151,201107,0061020028,0
38152,27718,0803994877,0
38153,143029,0099271087,0
38154,122647,0399143025,0
38155,187289,0399143025,0
38156,183358,0399143769,0
38157,231195,0399147365,0
38158,235951,0786866209,0
38159,200965,0679427422,0
38160,27757,0140126627,0
38161,27775,0312026595,0
38162,110852,039473338X,0
38163,53315,0312272189,0
38164,247795,0449911837,0
38165,145284,0805006001,0
38166,252182,0893757071,0
38167,79016,0140620311,0
38168,140324,0747525722,6
38169,27927,0060192488,0
38170,27938,0880386533,0
38171,81338,0060183691,0
38172,180019,0380978210,0
38173,28017,0140621555,0
38174,28017,0340230282,0
38175,28018,1593080573,0
38176,228547,0515094978,0
38177,28081,0684195569,0
38178,28081,1560445386,0
38179,28083,0590298402,0
38180,28137,0805424652,0
38181,142132,0805424652,0
38182,82015,0380730367,7
38183,28166,0440201225,0
38184,28167,0345434765,0
38185,61274,0671568965,0
38186,134016,0452265053,0
38187,147251,0061094471,0
38188,139556,0312958919,0
38189,252589,0340786051,0
38190,134409,0345314905,0
38191,153047,0345349512,0
38192,243663,0553095153,0
38193,44268,0553277758,0
38194,237166,0684196395,0
38195,28216,0385497431,0
38196,255475,0385497431,0
38197,28225,0452269350,7
38198,28319,0618343970,0
38199,28358,0679442626,0
38200,274937,0142300985,0
38201,192585,0525943242,0
38202,230235,1853260290,6
38203,163639,0373218486,0
38204,28465,1591297575,0
38205,184286,0395404223,0
38206,230029,0316857432,0
38207,248216,061815082X,0
38208,57858,006105111X,0
38209,115715,0446605417,0
38210,231003,0446605417,0
38211,164623,0486266877,0
38212,116979,0671866397,0
38213,255309,0812503198,0
38214,28575,0520088409,0
38215,277188,0385510500,0
38216,214994,0505523973,0
38217,272833,1551666871,0
38218,91038,1572970251,0
38219,127492,1572970251,0
38220,28601,0880297697,10
38221,170198,0880297697,0
38222,43549,0743223527,8
38223,175089,0743227107,0
38224,79908,0345407288,0
38225,59259,0553276182,0
38226,57239,078600584X,0
38227,263845,078600584X,0
38228,62107,1551665514,0
38229,190412,038081904X,0
38230,190499,038081904X,0
38231,28661,1585672025,0
38232,266303,1551668491,0
38233,114323,0156453800,0
38234,181000,0156453800,0
38235,57238,0812589556,0
38236,143125,0449910857,0
38237,206581,0345467507,0
38238,278008,0142001848,0
38239,28799,0385267010,0
38240,189736,0061057096,0
38241,250531,0399147055,0
38242,28913,0684717972,0
38243,156465,0688172962,0
38244,28960,0385333269,0
38245,28965,0688149022,0
38246,174757,1559724749,0
38247,28969,0152162380,0
38248,35047,0375701524,0
38249,203628,0375701524,0
38250,29041,0805063463,0
38251,95703,0812590988,3
38252,201498,0375410627,0
38253,61202,0446524514,0
38254,191223,0671665537,0
38255,124225,0684871734,0
38256,97654,0911042512,0
38257,103782,0385319258,0
38258,173841,0486280500,0
38259,194366,0486280500,0
38260,264113,0486290271,0
38261,174241,048629093X,0
38262,136625,0515054437,0
38263,201646,0590394681,0
38264,201350,0590405942,0
38265,127871,0671707728,0
38266,222374,0679440585,0
38267,195691,0684800039,0
38268,57311,0786853204,0
38269,231724,0894801066,0
38270,171042,0914629921,0
38271,29262,0553380966,0
38272,29298,0020790317,0
38273,29298,0871068052,0
38274,29298,0894809431,0
38275,77983,055311090X,0
38276,199504,0684839121,0
38277,118723,0440978505,0
38278,132690,1567184715,0
38279,29460,0671540025,8
38280,29474,0689110456,0
38281,29481,0965208656,0
38282,29505,0399143130,0
38283,29506,0892967161,0
38284,31291,038097617X,0
38285,99992,038097617X,0
38286,47318,0525946020,0
38287,85703,068817888X,0
38288,191035,0060920386,0
38289,29643,0330329472,0
38290,274661,0140097082,0
38291,29695,0747263612,0
38292,254438,0062545035,0
38293,29777,1567311202,0
38294,123702,0812534581,0
38295,216631,1577310721,0
38296,236982,0061010251,0
38297,144261,0380002957,0
38298,235481,0385307756,0
38299,89017,0394553780,0
38300,176175,0399148795,0
38301,54685,0425075796,0
38302,121427,044050757X,0
38303,250267,0441273807,0
38304,272797,0449148602,0
38305,227655,0451112601,0
38306,108159,0451129504,0
38307,110678,0517207346,0
38308,75090,0553099604,0
38309,231195,0553099604,0
38310,49650,0671740679,0
38311,83499,0688068898,0
38312,54377,0812920600,0
38313,62310,0821762982,0
38314,42220,0915943131,0
38315,189819,0192834029,0
38316,235201,0192834029,0
38317,124516,1555610498,0
38318,118341,1556618786,0
38319,142485,1556618786,0
38320,110378,0345452704,0
38321,215778,0345452704,0
38322,119775,0373218427,6
38323,259940,0571199305,0
38324,196566,0679729089,0
38325,101535,0743225228,0
38326,29942,0889950431,0
38327,203548,0330311859,5
38328,217786,0330311859,7
38329,67758,0425181995,9
38330,77349,0140430024,0
38331,32363,067166218X,0
38332,118853,067166218X,0
38333,159315,0439344077,0
38334,196391,0486275469,0
38335,33755,0671687948,0
38336,206492,0671687948,0
38337,30092,1850157669,0
38338,30094,1582341052,0
38339,30094,1582342075,0
38340,236360,0395243505,0
38341,236487,0679767304,0
38342,237555,0679767304,0
38343,60228,0451184742,0
38344,260990,0394493451,0
38345,166549,0765340151,0
38346,30232,0684832674,0
38347,30236,0385720114,8
38348,174185,0385720114,0
38349,30259,0684811340,0
38350,128767,0316758582,0
38351,145265,067089463X,0
38352,91823,0671786172,0
38353,122411,082175758X,0
38354,96596,0060083255,0
38355,213932,0316911488,0
38356,218958,0373029772,0
38357,200699,0373226667,0
38358,54429,0373227078,0
38359,131769,0373227698,0
38360,33405,0373255837,0
38361,38629,0373512260,0
38362,164962,1551660695,0
38363,210021,1551665719,0
38364,76363,0375758518,0
38365,248413,0451524942,0
38366,108896,0061013889,0
38367,135471,0446608297,0
38368,259008,0446608297,0
38369,186014,0821763415,0
38370,30339,1893554562,0
38371,30358,0743204840,0
38372,143231,0743204840,0
38373,30400,0721416373,0
38374,177231,0771027087,0
38375,30444,0373834330,0
38376,165771,0786812206,0
38377,43987,0380730790,0
38378,257134,0425166872,0
38379,34428,0452278988,0
38380,173550,0671898264,0
38381,180891,0671898264,0
38382,179663,0679428453,0
38383,166306,0679444920,0
38384,69985,0312962835,0
38385,30500,0061042951,0
38386,249700,0061042951,0
38387,105451,1841490431,0
38388,128896,0140055932,0
38389,174187,0192813250,0
38390,76551,0297814982,0
38391,150376,0312264100,6
38392,41680,0340657227,0
38393,110125,0345468236,0
38394,129674,0374525609,0
38395,50683,0393319504,0
38396,254567,0449911810,0
38397,39366,0451452615,5
38398,74281,067972463X,0
38399,153021,0743229045,0
38400,129947,1853753580,0
38401,46837,014017432X,0
38402,93825,0312961235,0
38403,85046,0440236290,0
38404,98230,044651506X,0
38405,160276,0525945180,0
38406,249730,0525945180,0
38407,37579,0786812095,0
38408,200392,0786812095,0
38409,188832,1862041059,0
38410,30553,1551925680,0
38411,204527,0345384202,0
38412,177359,0316955124,0
38413,30628,0446347809,0
38414,211359,0515122564,0
38415,83512,0553256157,0
38416,109564,0786016124,0
38417,30699,1550390767,0
38418,128002,1550390767,0
38419,30699,1550391038,0
38420,131221,0006754864,0
38421,221964,0060173890,0
38422,134159,0064407950,0
38423,259441,0192750542,0
38424,258689,0316284610,0
38425,233500,0316639877,0
38426,78004,0446314854,0
38427,183403,0684835789,0
38428,224335,0688162835,0
38429,187949,0802130860,0
38430,276227,0330315226,0
38431,49605,0140442898,0
38432,101292,0373244665,0
38433,99974,0373441622,0
38434,144752,0460873113,0
38435,160673,0891098534,0
38436,30723,1850156441,0
38437,109085,0312290527,0
38438,172875,0892815507,0
38439,45973,1573240109,0
38440,94939,1573240109,0
38441,119879,0552998036,0
38442,199078,0552998036,8
38443,30805,0759649928,0
38444,59537,0759649928,0
38445,118887,0486290301,0
38446,197102,0743215605,0
38447,60647,1841952753,0
38448,65126,1841952753,0
38449,206290,3492036376,0
38450,144779,0312956738,0
38451,31785,0671041622,0
38452,30835,0836207092,0
38453,30900,014005958X,0
38454,30900,0441651275,0
38455,30900,067086451X,0
38456,133990,0446602531,0
38457,238853,0451202724,0
38458,83690,0425157547,0
38459,233806,0425157547,0
38460,275760,0425157547,0
38461,215368,0505524260,0
38462,118849,0060809590,0
38463,88074,0449130673,0
38464,125708,1573229334,0
38465,212402,0684869136,0
38466,61592,1857987004,0
38467,104525,0064408191,0
38468,267177,0312044194,0
38469,31024,0515074020,0
38470,31025,0440204720,0
38471,31025,0515122858,0
38472,212739,0805462643,0
38473,31043,0316808415,0
38474,31044,1556112068,0
38475,52205,0393039552,0
38476,111329,0440226295,0
38477,165567,0440226295,0
38478,245652,0441005136,0
38479,253156,0441005136,0
38480,203583,089296507X,0
38481,245097,0671624202,0
38482,132795,0671658174,0
38483,31151,0743209516,0
38484,145643,0743209516,0
38485,116678,1583220410,0
38486,66293,0140369007,8
38487,197547,0140272380,0
38488,148883,0805073205,0
38489,229447,0345428706,0
38490,31260,0879052430,0
38491,190756,0595185304,0
38492,176165,096461264X,0
38493,277594,0373872089,0
38494,234452,0373872186,0
38495,108582,0425178889,0
38496,161390,0449147622,0
38497,134400,0060159790,0
38498,118869,0061058297,0
38499,266108,0156027607,0
38500,153284,0380731304,0
38501,42098,0380802279,7
38502,215523,039914496X,0
38503,237538,0440215439,0
38504,271597,0440215439,0
38505,196181,0446609056,0
38506,264023,0451118189,0
38507,204926,0451178017,0
38508,118265,0451407946,0
38509,46057,0517121905,0
38510,137893,0517703246,0
38511,209157,067086191X,0
38512,31376,0743464915,0
38513,159117,0786889381,0
38514,203798,0804115397,0
38515,146945,084233498X,0
38516,208049,084233498X,8
38517,107649,0883965046,0
38518,31327,0380791242,0
38519,220756,0061092827,0
38520,31379,0743244184,0
38521,31379,0805073922,0
38522,175591,0345450183,0
38523,229108,0345409639,0
38524,187263,0812584228,0
38525,249542,0821762591,0
38526,142894,0843945559,0
38527,31397,0425189872,0
38528,31398,1562790811,0
38529,226140,0743213165,0
38530,105323,0441157513,0
38531,137120,0451205634,0
38532,95466,0743227549,0
38533,278475,1586601407,0
38534,31483,0373244894,0
38535,258849,0060995149,0
38536,217971,0060808934,0
38537,245391,0060808934,0
38538,131640,0307220338,0
38539,100709,0307987906,0
38540,119734,0394543963,0
38541,169305,0394543963,0
38542,50051,042512343X,0
38543,90318,0440212189,0
38544,266064,0440212189,0
38545,98486,0440506751,0
38546,169991,0446321095,0
38547,47275,0449211894,0
38548,197126,0553259172,0
38549,112858,0553283316,0
38550,66770,0590568779,0
38551,252339,0671028065,0
38552,121338,0671731556,0
38553,101997,0671786075,0
38554,41905,0671872656,0
38555,145816,0893754064,0
38556,31606,1402200579,0
38557,230193,1592640362,0
38558,62587,0060559624,0
38559,159566,1853262587,0
38560,198208,1853262587,0
38561,31644,0738700037,0
38562,31676,0441005918,0
38563,31719,155143072X,0
38564,98002,0070064563,0
38565,241782,0373226152,0
38566,195767,0399146180,0
38567,234220,0439182972,0
38568,138342,0671700340,0
38569,181989,0671891529,0
38570,239792,0684810794,0
38571,64610,0764506749,0
38572,219445,1401600190,0
38573,228468,1562823779,0
38574,35227,006059036X,0
38575,147235,1573222135,0
38576,31856,0066620503,0
38577,96591,0679783504,0
38578,63318,0590442643,0
38579,114458,0671525700,0
38580,243674,0671899562,0
38581,198933,0689821344,0
38582,258972,0843949023,7
38583,214650,1566190274,0
38584,32008,0553378082,0
38585,144387,0804112835,0
38586,208390,0670887579,0
38587,103522,0684852217,0
38588,103524,0684852217,0
38589,216126,0684852217,0
38590,32106,0310498910,0
38591,145102,0152010661,0
38592,244884,0380710846,0
38593,32151,0842332308,0
38594,213973,0060628391,0
38595,128981,0373710178,0
38596,237131,0399136118,0
38597,145971,0449213714,0
38598,37932,0553070037,6
38599,36947,067187120X,0
38600,197354,067187120X,0
38601,234043,067187120X,0
38602,40449,0689853157,0
38603,32214,031286924X,0
38604,32245,0747260214,0
38605,161735,0842339337,0
38606,32287,0590494244,0
38607,98853,0375412115,0
38608,32300,0590691252,0
38609,107297,0151686564,0
38610,132749,0151686564,0
38611,190979,080213887X,0
38612,164617,0486282228,0
38613,102437,0333632354,0
38614,228357,0441002188,0
38615,145304,0671038559,0
38616,278394,0679732705,10
38617,177669,0758204744,0
38618,63345,0802140203,0
38619,62302,0880385359,0
38620,275832,0880385359,8
38621,90564,0441009603,0
38622,84786,0441094996,0
38623,59917,0375708448,6
38624,262958,0553566598,0
38625,32469,0316777129,0
38626,32485,0553119303,0
38627,32498,3540606580,0
38628,32527,051770370X,0
38629,212015,0140249990,0
38630,219883,0140249990,0
38631,145540,0373483171,0
38632,261431,0060148934,0
38633,96610,0345305655,0
38634,63443,0396085229,0
38635,264671,0441007686,8
38636,213921,1840460873,0
38637,78660,0451521579,0
38638,182514,0345314573,0
38639,48658,034536161X,0
38640,182223,034536161X,0
38641,101853,0440214920,0
38642,161916,0449130495,0
38643,126983,0451454510,0
38644,32940,0553212710,0
38645,206430,0590406116,0
38646,83482,067174559X,0
38647,240282,067177056X,0
38648,45114,067179566X,0
38649,79849,0679723137,0
38650,117444,0679723137,0
38651,278462,074347676X,0
38652,67136,0765342456,0
38653,192962,0765342456,0
38654,105767,1583331298,0
38655,216631,0380603438,0
38656,220648,0938077007,0
38657,32874,1860498655,0
38658,32894,0061098124,0
38659,32902,0316559776,0
38660,219028,0316559776,0
38661,210196,0380613255,0
38662,263338,0812516567,0
38663,212288,0140073175,0
38664,33063,0553109146,0
38665,33063,0689316224,0
38666,174760,0345413105,0
38667,33130,156987400X,0
38668,33133,0029256208,0
38669,33141,0140244948,0
38670,173385,0345356748,0
38671,265162,0671003917,0
38672,203059,0486266850,0
38673,115689,0451165209,0
38674,210472,0451165209,0
38675,200812,0517703254,0
38676,33204,038073298X,0
38677,33224,0886191033,5
38678,249095,0684856956,0
38679,157601,0525945415,0
38680,212354,0684850397,0
38681,230666,0399142525,0
38682,33403,0821735101,0
38683,33405,0373763255,0
38684,33405,037379097X,0
38685,33431,0671556002,0
38686,145730,0394523814,0
38687,215329,0394523814,0
38688,109845,0394759788,0
38689,99687,0312926022,0
38690,132026,0425175510,0
38691,215332,0425175510,0
38692,117103,0451203089,0
38693,33498,067101580X,7
38694,33537,0871131625,0
38695,171340,1853260126,0
38696,264821,0451199960,0
38697,33744,0393312461,5
38698,33764,0439200946,0
38699,33764,0553231855,0
38700,276288,0060166673,0
38701,45660,0553277375,0
38702,33814,0380718472,0
38703,96579,0380718472,0
38704,78559,067081458X,0
38705,33902,0451456602,0
38706,33919,0891076166,0
38707,33920,0684810603,0
38708,117156,0385425767,0
38709,118064,0385425767,0
38710,106239,0440215757,0
38711,68346,0446312215,0
