,uid,location,age,cluster
97261,224202,argentina,39.0,2
97289,224287,argentina,22.0,2
97292,224292,pakistan,25.0,2
97299,224317,russia,23.0,2
97313,224350,argentina,27.0,2
97329,224387,egypt,20.0,2
97331,224395,japan,21.0,2
97345,224436,zimbabwe,30.0,2
97350,224448,slovakia,20.0,2
97367,224474,ireland,44.0,2
97383,224502,ireland,29.0,2
97389,224511,venezuela,24.0,2
97435,224622,indonesia,20.0,2
97448,224666,malta,68.0,2
97457,224685,romania,21.0,2
97458,224687,sweden,27.0,2
97473,224723,poland,26.0,2
97474,224724,greece,22.0,2
97478,224729,españa,33.0,2
97480,224732,argentina,23.0,2
97489,224758,egypt,24.0,2
97496,224778,ireland,23.0,2
97521,224818,russia,19.0,2
97524,224828,south korea,29.0,2
97529,224838,sweden,19.0,2
97545,224878,singapore,23.0,2
97555,224905,argentina,28.0,2
97583,224961,romania,23.0,2
97589,224982,argentina,31.0,2
97643,225106,ukraine,28.0,2
97645,225112,taiwan,28.0,2
97649,225118,russia,21.0,2
97650,225119,russia,43.0,2
97664,225146,bulgaria,44.0,2
97668,225153,argentina,17.0,2
97670,225157,chile,31.0,2
97713,225250,nigeria,28.0,2
97728,225287,slovakia,22.0,2
97742,225322,slovakia,31.0,2
97744,225325,"spain""",22.0,2
97760,225361,south korea,32.0,2
97781,225417,argentina,47.0,2
97803,225458,poland,29.0,2
97809,225477,peru,22.0,2
97813,225487,indonesia,26.0,2
97835,225531,mauritius,20.0,2
97848,225557,argentina,33.0,2
97857,225574,cyprus,46.0,2
97867,225598,austria,26.0,2
97888,225650,pakistan,21.0,2
97898,225669,urugua,34.0,2
97899,225670,singapore,15.0,2
97952,225785,denmark,33.0,2
97975,225838,pakistan,32.0,2
98044,225993,denmark,20.0,2
98062,226035,singapore,15.0,2
98071,226046,singapore,21.0,2
98072,226047,bangladesh,25.0,2
98080,226066,pakistan,21.0,2
98082,226070,israel,29.0,2
98083,226071,saudi arabia,20.0,2
98084,226073,egypt,19.0,2
98085,226074,pakistan,17.0,2
98086,226079,pakistan,23.0,2
98091,226087,israel,16.0,2
98092,226089,pakistan,37.0,2
98093,226090,pakistan,34.0,2
98094,226092,pakistan,24.0,2
98095,226093,pakistan,20.0,2
98117,226131,chile,25.0,2
98120,226144,denmark,35.0,2
98157,226219,united arab emirates,16.0,2
98178,226270,chile,24.0,2
98199,226316,argentina,17.0,2
98200,226317,argentina,17.0,2
98223,226386,colombia,19.0,2
98228,226396,denmark,29.0,2
98275,226484,taiwan,17.0,2
98287,226520,taiwan,24.0,2
98288,226521,yugoslavia,29.0,2
98292,226531,bangladesh,21.0,2
98298,226550,egypt,24.0,2
98318,226603,cyprus,29.0,2
98372,226710,israel,27.0,2
98386,226741,singapore,27.0,2
98391,226750,south africa,46.0,2
98396,226764,singapore,25.0,2
98406,226784,jordan,21.0,2
98418,226808,denmark,31.0,2
98442,226852,slovakia,17.0,2
98464,226898,sweden,33.0,2
98517,227028,united arab emirates,26.0,2
98534,227053,austria,22.0,2
98561,227139,ireland,34.0,2
98562,227140,ireland,28.0,2
98563,227143,argentina,23.0,2
98582,227194,nepal,24.0,2
98584,227199,egypt,19.0,2
98588,227211,egypt,42.0,2
98607,227271,czech republic,34.0,2
98609,227279,singapore,15.0,2
98764,227580,egypt,25.0,2
98768,227585,thailand,17.0,2
98774,227596,chile,22.0,2
98777,227601,singapore,20.0,2
98794,227636,jamaica,24.0,2
98810,227667,hong kong,18.0,2
98818,227685,bulgaria,25.0,2
98844,227742,singapore,16.0,2
98849,227747,singapore,43.0,2
98901,227838,south africa,43.0,2
98908,227849,pakistan,22.0,2
98934,227913,kuwait,33.0,2
98943,227934,nigeria,18.0,2
98955,227954,denmark,33.0,2
98967,227970,argentina,35.0,2
98971,227975,argentina,28.0,2
98974,227983,ireland,22.0,2
99015,228060,vietnam,21.0,2
99021,228074,singapore,17.0,2
99026,228081,poland,24.0,2
99029,228087,south africa,36.0,2
99045,228143,israel,60.0,2
99058,228167,chile,19.0,2
99071,228194,venezuela,39.0,2
99079,228211,ireland,20.0,2
99088,228233,israel,26.0,2
99097,228248,indonesia,20.0,2
99106,228271,pakistan,20.0,2
99107,228272,pakistan,20.0,2
99108,228273,pakistan,26.0,2
99121,228297,nigeria,17.0,2
99145,228369,nigeria,20.0,2
99214,228528,guatemala,22.0,2
99229,228561,bangladesh,21.0,2
99235,228575,israel,35.0,2
99274,228653,singapore,20.0,2
99284,228671,singapore,23.0,2
99294,228690,israel,27.0,2
99301,228704,singapore,21.0,2
99308,228717,argentina,20.0,2
99310,228720,hong kong,15.0,2
99330,228757,chile,20.0,2
99358,228817,austria,20.0,2
99377,228875,chile,33.0,2
99403,228931,argentina,29.0,2
99412,228952,algeria,18.0,2
99419,228971,pakistan,24.0,2
99439,229018,indonesia,26.0,2
99446,229032,south korea,22.0,2
99447,229034,indonesia,19.0,2
99501,229167,romania,25.0,2
99507,229181,singapore,24.0,2
99509,229185,ireland,40.0,2
99535,229236,japan,30.0,2
99541,229247,argentina,26.0,2
99561,229281,argentina,35.0,2
99658,229500,argentina,17.0,2
99670,229525,argentina,37.0,2
99671,229528,colombia,23.0,2
99673,229532,chile,22.0,2
99676,229543,romania,15.0,2
99679,229547,czech republic,24.0,2
99691,229575,thailand,60.0,2
99758,229736,singapore,18.0,2
99779,229788,argentina,40.0,2
99783,229795,argentina,48.0,2
99787,229802,costa rica,28.0,2
99789,229804,"portugal""",21.0,2
99796,229823,argentina,23.0,2
99799,229832,cuba,33.0,2
99804,229838,argentina,36.0,2
99806,229843,argentina,17.0,2
99810,229852,indonesia,30.0,2
99812,229856,bulgaria,20.0,2
99834,229910,poland,26.0,2
99837,229919,argentina,46.0,2
99871,230003,taiwan,25.0,2
99875,230007,denmark,33.0,2
99892,230055,pakistan,31.0,2
99921,230126,singapore,26.0,2
99926,230138,singapore,16.0,2
99940,230176,slovakia,17.0,2
99947,230187,ireland,30.0,2
99948,230190,argentina,44.0,2
99956,230208,singapore,27.0,2
99957,230209,singapore,52.0,2
99980,230257,sweden,48.0,2
99990,230272,singapore,32.0,2
100004,230304,malta,26.0,2
100044,230373,pakistan,27.0,2
100045,230375,ireland,19.0,2
100052,230396,indonesia,25.0,2
100055,230403,slovakia,17.0,2
100057,230407,denmark,41.0,2
100060,230416,ireland,26.0,2
100078,230453,poland,19.0,2
100086,230475,chile,19.0,2
100100,230507,singapore,35.0,2
100130,230577,singapore,18.0,2
100133,230585,poland,20.0,2
100135,230594,sweden,26.0,2
100136,230595,south africa,40.0,2
100137,230601,singapore,15.0,2
100154,230649,indonesia,26.0,2
100155,230651,poland,16.0,2
100163,230677,"spain""",36.0,2
100182,230725,romania,18.0,2
100216,230818,cuba,28.0,2
100224,230836,slovakia,19.0,2
100238,230863,poland,22.0,2
100239,230865,pakistan,23.0,2
100334,231089,slovakia,32.0,2
100346,231111,denmark,26.0,2
100347,231116,lithuania,23.0,2
100380,231188,denmark,37.0,2
100381,231190,poland,25.0,2
100423,231286,pakistan,21.0,2
100446,231362,lebanon,23.0,2
100447,231364,indonesia,25.0,2
100449,231367,greece,53.0,2
100451,231370,sweden,24.0,2
100463,231406,croatia,22.0,2
100520,231553,sweden,50.0,2
100525,231563,greece,41.0,2
100560,231648,austria,19.0,2
100578,231685,bangladesh,17.0,2
100631,231799,israel,29.0,2
100637,231810,hong kong,40.0,2
100645,231836,nigeria,23.0,2
100675,231927,chile,22.0,2
100687,231967,argentina,27.0,2
100688,231968,sweden,19.0,2
100693,231985,ireland,45.0,2
100721,232039,singapore,15.0,2
100735,232074,japan,18.0,2
100750,232121,singapore,29.0,2
100780,232189,austria,21.0,2
100794,232213,bahamas,17.0,2
100806,232236,sweden,27.0,2
100808,232239,croatia,23.0,2
100824,232275,venezuela,18.0,2
100843,232321,slovakia,23.0,2
100846,232329,yugoslavia,21.0,2
100893,232457,japan,18.0,2
100895,232468,singapore,20.0,2
100940,232577,singapore,31.0,2
101010,232753,sweden,37.0,2
101039,232834,argentina,30.0,2
101068,232904,nigeria,29.0,2
101088,232940,singapore,18.0,2
101095,232955,bulgaria,23.0,2
101115,233007,singapore,29.0,2
101135,233060,guatemala,29.0,2
101183,233181,denmark,31.0,2
101223,233304,singapore,46.0,2
101234,233328,denmark,36.0,2
101240,233341,south africa,23.0,2
101280,233442,singapore,26.0,2
101327,233555,denmark,21.0,2
101340,233583,indonesia,19.0,2
101342,233586,sweden,29.0,2
101343,233587,austria,28.0,2
101359,233616,sweden,28.0,2
101405,233721,ireland,29.0,2
101408,233727,argentina,21.0,2
101423,233759,sweden,24.0,2
101463,233852,croatia,22.0,2
101487,233922,singapore,24.0,2
101492,233937,greece,31.0,2
101525,234016,sweden,15.0,2
101536,234041,sweden,21.0,2
101550,234067,south korea,20.0,2
101584,234142,bahamas,16.0,2
101635,234264,nigeria,25.0,2
101640,234274,taiwan,28.0,2
101649,234298,sweden,45.0,2
101654,234310,ecuador,19.0,2
101656,234313,argentina,17.0,2
101663,234324,argentina,25.0,2
101664,234326,sweden,21.0,2
101667,234331,argentina,16.0,2
101670,234338,greece,25.0,2
101685,234366,bulgaria,16.0,2
101686,234367,greece,28.0,2
101695,234394,pakistan,20.0,2
101697,234396,pakistan,21.0,2
101698,234397,pakistan,20.0,2
101699,234398,venezuela,55.0,2
101703,234409,pakistan,21.0,2
101704,234411,vietnam,15.0,2
101713,234428,"france""",33.0,2
101726,234466,argentina,24.0,2
101733,234486,argentina,28.0,2
101738,234508,poland,22.0,2
101739,234512,ireland,32.0,2
101742,234516,pakistan,18.0,2
101743,234517,argentina,46.0,2
101745,234520,argentina,21.0,2
101746,234521,argentina,29.0,2
101747,234523,argentina,40.0,2
101748,234525,afghanistan,23.0,2
101753,234532,chile,23.0,2
101758,234538,argentina,27.0,2
101766,234558,argentina,15.0,2
101767,234559,yugoslavia,25.0,2
101785,234600,argentina,28.0,2
101786,234601,argentina,36.0,2
101790,234608,algeria,33.0,2
101795,234620,pakistan,23.0,2
101796,234625,romania,24.0,2
101801,234630,sweden,24.0,2
101803,234635,"portugal""",33.0,2
101811,234655,israel,74.0,2
101823,234677,argentina,35.0,2
101825,234682,singapore,21.0,2
101837,234710,south africa,47.0,2
101840,234715,sweden,26.0,2
101872,234794,croatia,39.0,2
101875,234807,denmark,32.0,2
101891,234844,greece,28.0,2
101921,234908,south korea,25.0,2
101936,234955,hong kong,23.0,2
101937,234956,"spain""",24.0,2
101956,234992,vietnam,20.0,2
101963,235003,argentina,39.0,2
101964,235006,croatia,20.0,2
101998,235108,singapore,19.0,2
102008,235126,vietnam,33.0,2
102011,235131,yugoslavia,28.0,2
102023,235151,croatia,22.0,2
102026,235160,pakistan,25.0,2
102028,235165,singapore,15.0,2
102047,235224,greece,24.0,2
102070,235266,austria,39.0,2
102072,235272,singapore,23.0,2
102082,235288,venezuela,29.0,2
102102,235334,lebanon,34.0,2
102122,235368,czech republic,28.0,2
102123,235370,israel,26.0,2
102136,235406,ireland,47.0,2
102143,235423,costa rica,27.0,2
102161,235469,denmark,19.0,2
102166,235482,south africa,27.0,2
102173,235497,colombia,43.0,2
102180,235511,peru,21.0,2
102181,235512,romania,27.0,2
102192,235538,romania,53.0,2
102214,235583,austria,29.0,2
102245,235644,"n/a,",39.0,2
102264,235685,greece,30.0,2
102308,235782,greece,34.0,2
102315,235797,hungary,29.0,2
102320,235809,sweden,18.0,2
102325,235823,argentina,35.0,2
102326,235824,argentina,35.0,2
102329,235831,argentina,24.0,2
102364,235912,chile,19.0,2
102372,235936,slovakia,27.0,2
102389,235970,luxembourg,26.0,2
102411,236019,japan,25.0,2
102434,236086,macedonia,17.0,2
102453,236128,ireland,20.0,2
102459,236142,pakistan,18.0,2
102508,236263,austria,32.0,2
102518,236287,austria,40.0,2
102562,236397,venezuela,29.0,2
102572,236413,japan,48.0,2
102601,236495,yugoslavia,27.0,2
102602,236498,slovenia,25.0,2
102612,236523,afghanistan,25.0,2
102619,236535,austria,30.0,2
102626,236551,croatia,20.0,2
102638,236579,austria,19.0,2
102639,236586,peru,19.0,2
102690,236724,japan,41.0,2
102725,236789,russia,52.0,2
102745,236836,austria,22.0,2
102786,236945,russia,21.0,2
102840,237062,vietnam,28.0,2
102869,237135,japan,17.0,2
102938,237304,croatia,18.0,2
102956,237348,singapore,18.0,2
102959,237352,nepal,32.0,2
103022,237495,singapore,16.0,2
103024,237501,austria,45.0,2
103029,237514,"spain""",26.0,2
103031,237519,greece,17.0,2
103039,237547,ukraine,19.0,2
103050,237565,greece,104.0,2
103164,237828,yugoslavia,23.0,2
103168,237832,yugoslavia,23.0,2
103213,237937,venezuela,20.0,2
103230,237981,chile,27.0,2
103244,238020,singapore,22.0,2
103269,238071,hungary,38.0,2
103305,238151,sweden,26.0,2
103313,238165,russia,35.0,2
103373,238296,russia,19.0,2
103375,238305,greece,34.0,2
103380,238318,yugoslavia,28.0,2
103382,238324,israel,18.0,2
103402,238377,slovakia,28.0,2
103414,238406,argentina,39.0,2
103415,238411,russia,56.0,2
103423,238434,slovakia,34.0,2
103479,238581,vietnam,26.0,2
103495,238620,sweden,26.0,2
103528,238700,pakistan,16.0,2
103549,238748,austria,22.0,2
103550,238749,sweden,24.0,2
103553,238753,singapore,15.0,2
103570,238787,singapore,15.0,2
103607,238867,ireland,19.0,2
103650,238963,ireland,44.0,2
103658,238977,greece,23.0,2
103664,238989,argentina,32.0,2
103723,239107,japan,48.0,2
103743,239155,austria,20.0,2
103764,239233,greece,31.0,2
103766,239236,austria,45.0,2
103777,239254,indonesia,20.0,2
103781,239263,austria,33.0,2
103782,239264,denmark,21.0,2
103788,239286,croatia,27.0,2
103806,239336,austria,22.0,2
103813,239352,cyprus,21.0,2
103814,239355,bulgaria,34.0,2
103834,239419,panama,17.0,2
103839,239432,sweden,57.0,2
103848,239457,greece,24.0,2
103856,239472,sweden,16.0,2
103860,239482,austria,28.0,2
103862,239487,sweden,58.0,2
103877,239518,malta,24.0,2
103905,239583,israel,25.0,2
103960,239725,singapore,23.0,2
103965,239733,poland,26.0,2
103987,239804,indonesia,32.0,2
103993,239816,greece,17.0,2
104009,239863,south africa,33.0,2
104036,239910,japan,37.0,2
104066,239975,greece,24.0,2
104073,239987,thailand,22.0,2
104093,240027,sweden,26.0,2
104096,240040,austria,42.0,2
104104,240057,chile,21.0,2
104159,240192,nigeria,23.0,2
104160,240193,croatia,21.0,2
104188,240288,hong kong,37.0,2
104213,240344,austria,21.0,2
104266,240485,sweden,22.0,2
104267,240492,pakistan,27.0,2
104288,240553,trinidad and tobago,38.0,2
104316,240631,nigeria,22.0,2
104351,240724,colombia,23.0,2
104376,240791,singapore,19.0,2
104411,240875,south africa,14.0,2
104412,240876,nigeria,20.0,2
104437,240950,indonesia,22.0,2
104447,240974,egypt,33.0,2
104454,240986,poland,28.0,2
104459,240999,cyprus,24.0,2
104470,241025,hungary,23.0,2
104481,241047,ireland,32.0,2
104486,241063,japan,37.0,2
104513,241129,nigeria,31.0,2
104533,241170,sweden,31.0,2
104574,241256,argentina,17.0,2
104613,241339,singapore,21.0,2
104620,241359,argentina,37.0,2
104632,241384,south korea,29.0,2
104637,241392,austria,26.0,2
104641,241400,argentina,23.0,2
104674,241471,venezuela,43.0,2
104740,241636,chile,36.0,2
104762,241689,bulgaria,17.0,2
104768,241701,romania,28.0,2
104808,241785,hong kong,15.0,2
104836,241834,indonesia,22.0,2
104839,241842,argentina,28.0,2
104844,241852,argentina,28.0,2
104848,241858,sweden,20.0,2
104853,241866,singapore,37.0,2
104854,241867,nigeria,22.0,2
104867,241895,nepal,23.0,2
104870,241903,united arab emirates,17.0,2
104872,241906,thailand,28.0,2
104877,241917,israel,48.0,2
104907,241984,bulgaria,16.0,2
104920,242015,argentina,28.0,2
104921,242016,pakistan,19.0,2
104929,242035,poland,20.0,2
104949,242084,sweden,43.0,2
104974,242161,austria,26.0,2
104984,242184,malta,17.0,2
105001,242224,yugoslavia,28.0,2
105003,242237,nigeria,22.0,2
105138,242588,nigeria,19.0,2
105139,242593,pakistan,19.0,2
105152,242629,austria,23.0,2
105189,242711,indonesia,22.0,2
105215,242783,austria,24.0,2
105239,242844,japan,29.0,2
105246,242863,austria,52.0,2
105248,242867,peru,30.0,2
105284,242933,albania,26.0,2
105321,243025,slovenia,24.0,2
105326,243043,denmark,35.0,2
105329,243048,afghanistan,22.0,2
105336,243061,ireland,20.0,2
105345,243086,argentina,20.0,2
105360,243118,south korea,25.0,2
105367,243134,taiwan,22.0,2
105378,243159,yugoslavia,20.0,2
105399,243216,japan,24.0,2
105406,243233,indonesia,28.0,2
105412,243249,russia,55.0,2
105432,243306,indonesia,19.0,2
105445,243333,denmark,51.0,2
105460,243358,thailand,55.0,2
105467,243375,taiwan,15.0,2
105471,243388,andorra,39.0,2
105474,243391,czech republic,22.0,2
105476,243396,united arab emirates,30.0,2
105487,243436,ireland,29.0,2
105506,243469,argentina,49.0,2
105546,243567,indonesia,56.0,2
105547,243568,thailand,55.0,2
105551,243576,denmark,31.0,2
105554,243579,indonesia,25.0,2
105585,243650,austria,45.0,2
105599,243683,denmark,28.0,2
105651,243792,south africa,50.0,2
105659,243807,yugoslavia,21.0,2
105663,243817,chile,16.0,2
105726,244005,sweden,19.0,2
105736,244025,israel,54.0,2
105745,244050,"n/a,",56.0,2
105777,244117,greece,28.0,2
105779,244119,czech republic,24.0,2
105800,244190,macedonia,35.0,2
105802,244198,greece,30.0,2
105879,244379,sweden,31.0,2
105895,244411,croatia,29.0,2
105941,244522,singapore,18.0,2
106059,244792,austria,18.0,2
106065,244808,pakistan,17.0,2
106079,244834,argentina,22.0,2
106122,244945,singapore,13.0,2
106159,245034,austria,38.0,2
106162,245038,colombia,26.0,2
106224,245186,singapore,27.0,2
106233,245206,pakistan,18.0,2
106234,245209,pakistan,23.0,2
106248,245238,argentina,25.0,2
106250,245242,peru,15.0,2
106276,245319,sweden,54.0,2
106281,245334,ukraine,27.0,2
106287,245348,argentina,35.0,2
106292,245355,austria,43.0,2
106310,245406,egypt,27.0,2
106315,245414,austria,37.0,2
106334,245449,israel,16.0,2
106335,245451,croatia,37.0,2
106342,245463,japan,52.0,2
106350,245481,hungary,26.0,2
106357,245494,hungary,27.0,2
106361,245500,hungary,21.0,2
106362,245501,poland,18.0,2
106371,245514,austria,23.0,2
106375,245530,romania,26.0,2
106386,245558,greece,17.0,2
106390,245565,denmark,34.0,2
106393,245570,poland,23.0,2
106403,245587,indonesia,24.0,2
106494,245793,israel,31.0,2
106512,245842,sweden,26.0,2
106515,245847,sweden,42.0,2
106526,245873,saudi arabia,47.0,2
106527,245876,algeria,56.0,2
106533,245885,pakistan,20.0,2
106569,245958,japan,23.0,2
106595,246025,chile,34.0,2
106630,246112,luxembourg,31.0,2
106646,246141,nigeria,19.0,2
106654,246154,south africa,34.0,2
106662,246172,south africa,26.0,2
106702,246275,sweden,24.0,2
106713,246291,japan,20.0,2
106729,246337,egypt,35.0,2
106737,246347,ireland,34.0,2
106764,246413,poland,22.0,2
106787,246473,"portugal""",19.0,2
106822,246544,slovakia,25.0,2
106842,246588,singapore,42.0,2
106845,246601,"portugal""",27.0,2
106853,246619,vietnam,22.0,2
106870,246652,bulgaria,15.0,2
106871,246654,greece,25.0,2
106880,246664,russia,25.0,2
106883,246667,"spain""",24.0,2
106886,246673,urugua,63.0,2
106896,246689,lithuania,19.0,2
106897,246692,slovenia,26.0,2
106898,246693,croatia,27.0,2
106914,246731,sweden,22.0,2
106923,246747,egypt,30.0,2
106926,246751,austria,45.0,2
106952,246816,pakistan,17.0,2
106953,246817,pakistan,25.0,2
106954,246818,bangladesh,22.0,2
106970,246852,yugoslavia,20.0,2
106974,246858,russia,29.0,2
106979,246871,japan,39.0,2
106996,246909,sweden,62.0,2
107012,246948,united arab emirates,46.0,2
107051,247046,sweden,38.0,2
107053,247048,argentina,49.0,2
107065,247085,egypt,22.0,2
107077,247115,pakistan,21.0,2
107078,247116,pakistan,29.0,2
107100,247162,ireland,29.0,2
107145,247263,argentina,21.0,2
107148,247267,denmark,24.0,2
107153,247283,greece,47.0,2
107154,247284,sweden,30.0,2
107161,247303,pakistan,22.0,2
107183,247343,ukraine,25.0,2
107190,247366,bolivia,31.0,2
107199,247385,argentina,21.0,2
107205,247394,indonesia,30.0,2
107214,247410,romania,19.0,2
107241,247456,chile,22.0,2
107242,247458,romania,14.0,2
107245,247465,ireland,26.0,2
107246,247466,dominican republic,43.0,2
107271,247522,hungary,43.0,2
107272,247525,chile,17.0,2
107274,247530,chile,17.0,2
107275,247531,romania,16.0,2
107318,247636,yugoslavia,23.0,2
107345,247702,saudi arabia,20.0,2
107358,247722,ireland,23.0,2
107410,247836,chile,28.0,2
107464,247963,singapore,19.0,2
107500,248057,el salvador,39.0,2
107527,248125,sweden,23.0,2
107554,248216,bulgaria,15.0,2
107563,248233,"n/a,",28.0,2
107570,248253,denmark,30.0,2
107621,248386,austria,40.0,2
107646,248446,vietnam,20.0,2
107684,248544,pakistan,39.0,2
107693,248562,ireland,33.0,2
107711,248601,argentina,24.0,2
107773,248725,venezuela,48.0,2
107782,248742,macedonia,23.0,2
107810,248817,argentina,41.0,2
107816,248830,sweden,18.0,2
107817,248831,croatia,45.0,2
107819,248835,argentina,25.0,2
107837,248868,colombia,14.0,2
107853,248903,singapore,18.0,2
107867,248929,poland,34.0,2
107870,248936,czech republic,26.0,2
107880,248955,poland,32.0,2
107897,248994,greece,36.0,2
107899,248997,south africa,50.0,2
107901,249000,costa rica,38.0,2
107904,249005,poland,24.0,2
107907,249011,argentina,42.0,2
107942,249072,poland,32.0,2
107947,249081,bulgaria,15.0,2
107967,249130,argentina,39.0,2
107985,249172,guatemala,59.0,2
107992,249183,sweden,22.0,2
108028,249289,nigeria,23.0,2
108053,249343,sweden,37.0,2
108055,249349,romania,29.0,2
108096,249450,sweden,31.0,2
108180,249682,bulgaria,29.0,2
108193,249716,thailand,17.0,2
108203,249744,"spain""",40.0,2
108218,249775,poland,28.0,2
108225,249796,singapore,28.0,2
108235,249818,la france,25.0,2
108239,249830,thailand,39.0,2
108260,249867,greece,23.0,2
108262,249871,peru,18.0,2
108266,249876,vietnam,23.0,2
108267,249879,vietnam,26.0,2
108275,249897,greece,23.0,2
108278,249904,vietnam,14.0,2
108280,249908,romania,24.0,2
108284,249915,thailand,27.0,2
108322,249999,sweden,19.0,2
108344,250039,denmark,19.0,2
108364,250085,algeria,18.0,2
108401,250169,singapore,17.0,2
108408,250181,austria,18.0,2
108416,250200,czech republic,18.0,2
108418,250209,poland,27.0,2
108440,250257,denmark,39.0,2
108442,250262,austria,24.0,2
108477,250351,japan,24.0,2
108478,250354,morocco,28.0,2
108480,250356,hungary,49.0,2
108483,250363,austria,27.0,2
108493,250392,austria,22.0,2
108498,250417,ireland,34.0,2
108500,250419,singapore,32.0,2
108532,250499,pakistan,21.0,2
108553,250538,vietnam,24.0,2
108564,250565,"n/a,",19.0,2
108569,250573,denmark,24.0,2
108577,250586,romania,26.0,2
108619,250677,españa,14.0,2
108645,250741,singapore,14.0,2
108681,250829,hong kong,17.0,2
108701,250874,egypt,28.0,2
108708,250889,ireland,57.0,2
108718,250910,luxembourg,24.0,2
108746,250976,venezuela,16.0,2
108786,251083,singapore,30.0,2
108815,251145,taiwan,37.0,2
108819,251159,argentina,27.0,2
108820,251160,indonesia,23.0,2
108846,251217,south africa,34.0,2
108850,251222,morocco,26.0,2
108855,251237,austria,18.0,2
108880,251310,south korea,27.0,2
108905,251382,egypt,19.0,2
108907,251389,croatia,21.0,2
108931,251447,poland,23.0,2
108973,251529,chile,28.0,2
108975,251534,vietnam,48.0,2
108981,251553,austria,19.0,2
108988,251566,pakistan,18.0,2
109018,251638,vietnam,22.0,2
109021,251644,sweden,56.0,2
109043,251704,burma,20.0,2
109058,251759,romania,24.0,2
109073,251788,singapore,28.0,2
109074,251792,united arab emirates,17.0,2
109101,251857,austria,20.0,2
109102,251858,sweden,37.0,2
109111,251879,austria,24.0,2
109118,251891,austria,35.0,2
109129,251909,yugoslavia,39.0,2
109134,251926,slovakia,23.0,2
109139,251937,denmark,40.0,2
109143,251949,sweden,33.0,2
109160,251979,luxembourg,17.0,2
109184,252028,denmark,25.0,2
109189,252039,russia,45.0,2
109229,252122,singapore,40.0,2
109244,252149,vietnam,22.0,2
109260,252202,singapore,34.0,2
109281,252249,argentina,28.0,2
109292,252275,poland,27.0,2
109310,252312,guatemala,58.0,2
109338,252367,romania,22.0,2
109345,252384,romania,24.0,2
109365,252432,south africa,22.0,2
109369,252442,costa rica,26.0,2
109370,252443,costa rica,26.0,2
109510,252772,pakistan,21.0,2
109535,252854,"spain""",54.0,2
109549,252893,yugoslavia,21.0,2
109557,252918,sweden,36.0,2
109563,252930,sweden,25.0,2
109593,252994,ireland,31.0,2
109594,252995,ireland,31.0,2
109603,253009,nigeria,46.0,2
109621,253042,hong kong,30.0,2
109625,253051,españa,41.0,2
109708,253242,nigeria,26.0,2
109726,253281,russia,33.0,2
109727,253282,south africa,27.0,2
109747,253341,slovakia,31.0,2
109756,253374,singapore,33.0,2
109766,253396,latvia,20.0,2
109784,253431,singapore,26.0,2
109831,253549,bolivia,27.0,2
109834,253553,ireland,38.0,2
109835,253554,slovakia,19.0,2
109864,253637,malta,17.0,2
109885,253708,ireland,24.0,2
109896,253745,pakistan,20.0,2
109913,253785,austria,20.0,2
109940,253869,argentina,21.0,2
109949,253883,egypt,25.0,2
109957,253909,venezuela,56.0,2
110003,254014,indonesia,21.0,2
110004,254017,denmark,38.0,2
110013,254035,nigeria,25.0,2
110016,254041,indonesia,38.0,2
110020,254052,denmark,32.0,2
110023,254058,sweden,26.0,2
110024,254059,sweden,33.0,2
110025,254061,indonesia,26.0,2
110031,254078,south korea,26.0,2
110044,254104,"spain""",26.0,2
110158,254351,greece,31.0,2
110165,254368,ireland,22.0,2
110241,254551,nigeria,25.0,2
110249,254570,denmark,22.0,2
110250,254572,austria,25.0,2
110285,254644,austria,22.0,2
110288,254650,slovakia,28.0,2
110312,254714,austria,27.0,2
110331,254782,singapore,16.0,2
110338,254797,indonesia,19.0,2
110344,254809,austria,25.0,2
110353,254823,japan,23.0,2
110356,254834,japan,34.0,2
110357,254835,nigeria,19.0,2
110367,254851,greece,16.0,2
110370,254861,macedonia,23.0,2
110378,254880,denmark,22.0,2
110396,254926,slovakia,22.0,2
110399,254930,argentina,17.0,2
110424,254993,chile,29.0,2
110439,255027,ireland,17.0,2
110453,255058,israel,26.0,2
110465,255088,austria,30.0,2
110481,255124,costa rica,20.0,2
110482,255129,ireland,23.0,2
110507,255176,ireland,27.0,2
110551,255281,slovenia,24.0,2
110627,255455,"france""",30.0,2
110653,255518,south africa,77.0,2
110666,255551,czech republic,19.0,2
110671,255562,hungary,30.0,2
110707,255642,israel,25.0,2
110733,255707,argentina,32.0,2
110735,255710,nigeria,23.0,2
110779,255793,chile,32.0,2
110782,255801,sweden,48.0,2
110834,255924,bulgaria,27.0,2
110835,255925,argentina,41.0,2
110840,255933,costa rica,44.0,2
110844,255941,poland,16.0,2
110858,255970,austria,25.0,2
110862,255981,greece,20.0,2
110879,256027,costa rica,18.0,2
110896,256063,venezuela,34.0,2
110912,256108,greece,20.0,2
110915,256113,lebanon,19.0,2
110973,256257,luxembourg,18.0,2
111086,256492,czech republic,16.0,2
111098,256516,austria,45.0,2
111107,256537,vietnam,22.0,2
111117,256560,singapore,15.0,2
111145,256626,españa,24.0,2
111174,256707,denmark,25.0,2
111187,256733,taiwan,29.0,2
111197,256752,singapore,16.0,2
111202,256771,poland,45.0,2
111245,256888,yugoslavia,27.0,2
111246,256890,ireland,37.0,2
111265,256929,chile,25.0,2
111286,256981,japan,47.0,2
111303,257032,argentina,23.0,2
