,uid,isbn,rating
17226,165182,078601525X,0
17227,219234,0786884592,0
17228,113611,0345426037,0
17229,218631,0345426037,0
17230,186435,0446365386,9
17231,186761,0679734163,0
17232,240531,0440229464,8
17233,42378,0671047329,10
17234,142789,0553280368,10
17235,215153,0553280368,10
17236,224851,067942573X,8
17237,6906,0451405692,0
17238,6945,0553104039,0
17239,6972,0449238083,0
17240,62167,0449001245,8
17241,9090,0395775396,0
17242,68789,0395775396,0
17243,157454,0395775396,0
17244,194446,0395775396,0
17245,214504,0395775396,0
17246,217371,0395775396,0
17247,154910,068480154X,0
17248,276889,0446613843,8
17249,63435,0679436448,0
17250,67607,0679436448,0
17251,270966,0679436448,0
17252,32998,1558216847,7
17253,250479,0671024094,0
17254,200995,0440217563,0
17255,61165,0446611778,8
17256,104641,0446611778,8
17257,121239,0446611778,8
17258,240327,0446611778,8
17259,75739,0552997803,0
17260,209885,0552997803,0
17261,53221,0440220459,0
17262,87576,0451407482,0
17263,228790,0451407482,0
17264,91713,0515126772,8
17265,250502,0515126772,8
17266,27438,0590442481,0
17267,39523,006001203X,0
17268,207115,006001203X,0
17269,140068,0812558626,0
17270,239171,0812558626,0
17271,10812,0156005891,10
17272,110090,0156005891,0
17273,109903,0345439155,0
17274,8240,0345453816,7
17275,63105,0345453816,7
17276,212885,0345453816,7
17277,29381,0375410198,8
17278,61024,0375410198,7
17279,95703,0375410198,8
17280,184572,0375410198,8
17281,22579,0385335490,8
17282,130175,0385336306,0
17283,143289,0385497369,0
17284,111393,0399151729,0
17285,216941,0399151729,7
17286,133095,039915180X,8
17287,61612,0425107469,4
17288,209662,0425107469,4
17289,258414,0425132951,0
17290,82712,0440200563,0
17291,234043,0440200563,7
17292,206342,0446519537,0
17293,139109,0446532452,9
17294,226681,0446532452,10
17295,245000,0446532452,10
17296,30391,0525941908,7
17297,34964,0525941908,7
17298,165811,0525941908,0
17299,120862,0553089196,0
17300,106479,055310666X,0
17301,31606,0553578243,0
17302,155506,0553578243,0
17303,66001,0553583956,0
17304,47899,0553801430,0
17305,160002,0553801430,0
17306,174587,0553801430,0
17307,19720,067084327X,0
17308,19709,0670844527,4
17309,91745,067100042X,0
17310,129426,067100042X,8
17311,134244,067100042X,0
17312,48254,0671679473,0
17313,116729,0679419853,0
17314,126434,0679433740,0
17315,228270,0679433740,4
17316,207179,0679449787,0
17317,158494,0679735771,7
17318,274425,0743219341,0
17319,228290,0843951036,0
17320,230253,0843951818,0
17321,68509,1400042070,0
17322,166502,1400042070,0
17323,19694,1551662604,0
17324,7178,0060177225,0
17325,106596,0140067779,5
17326,108121,0140067779,0
17327,181752,0140067779,0
17328,179916,0192815326,0
17329,220010,0192815326,8
17330,229171,0192815326,8
17331,110301,0316788228,7
17332,141830,0316788228,7
17333,7258,0385479484,0
17334,7260,1573223328,8
17335,29489,1573223328,8
17336,72466,1573223328,8
17337,132015,1573223328,8
17338,159484,1573223328,8
17339,257801,1573223328,8
17340,257960,1573223328,8
17341,201746,0345441036,7
17342,241211,0345441036,0
17343,241587,0553278274,8
17344,53849,0553281747,8
17345,259703,0743246071,6
17346,109244,0743417682,6
17347,129348,0743417682,6
17348,230253,0743417682,6
17349,235360,0380432811,0
17350,129953,0394800028,0
17351,19101,0440229499,6
17352,129953,0440417945,0
17353,271477,0448095017,8
17354,60256,0451525264,10
17355,126292,0451525264,0
17356,215020,0590386336,0
17357,138808,0816713170,0
17358,17890,1584850388,0
17359,94660,0806512687,0
17360,60462,0385323921,0
17361,35165,0553285785,0
17362,117740,0553285785,0
17363,239033,0553285785,0
17364,23064,0553578022,8
17365,55729,0553578022,0
17366,215020,0553578022,8
17367,257832,0553578022,0
17368,52864,1853260584,0
17369,7325,0671739670,9
17370,15523,0671739670,9
17371,109110,0345381432,8
17372,107911,0671793888,0
17373,212471,006091565X,9
17374,236323,0140350144,0
17375,21644,0140367152,0
17376,44621,0142001821,8
17377,199579,0142001821,8
17378,58032,0312207662,0
17379,251778,0345327861,0
17380,47844,0345377443,0
17381,242244,0345377443,0
17382,260720,0345377443,0
17383,24010,0345428307,8
17384,250120,0375701214,8
17385,108353,0380001411,10
17386,145958,0380709244,0
17387,244986,0380717832,0
17388,67897,0385315546,0
17389,82288,0393308804,7
17390,118182,0393308804,7
17391,197408,0425152898,6
17392,275191,0425152898,6
17393,208663,042515405X,0
17394,70498,0425171396,0
17395,85078,0425171396,0
17396,173932,0425171396,0
17397,135524,0425191583,9
17398,125065,0440201322,0
17399,226249,0440214602,0
17400,110254,0440459516,0
17401,180180,0441002692,0
17402,166089,0448060191,0
17403,114517,0449203794,6
17404,82595,0449205878,0
17405,148737,0449205878,0
17406,135418,0449212750,0
17407,188371,0449213358,0
17408,126243,0449223450,0
17409,217899,0449902927,0
17410,79988,0451523555,0
17411,70893,0553210793,0
17412,87004,0553210793,0
17413,242924,055321229X,7
17414,152181,0609601008,9
17415,161943,0609601008,0
17416,49499,0671003941,0
17417,43433,0671452177,0
17418,77692,0671497596,0
17419,66755,0671661590,0
17420,25008,0679742298,8
17421,261470,0684813467,0
17422,128213,0743418204,8
17423,223733,0743418204,8
17424,151213,0804111146,0
17425,200341,0804111146,0
17426,21978,0836210263,0
17427,10090,1558745157,7
17428,104989,1558745157,6
17429,188542,1558745157,7
17430,229460,1853260061,0
17431,240180,1853260061,0
17432,237648,051513225X,0
17433,124877,068419337X,0
17434,192832,068419337X,7
17435,246576,0821770195,5
17436,153535,0886773490,0
17437,7384,0446515612,0
17438,7384,1569247137,0
17439,7423,0070506728,0
17440,7440,0375700153,0
17441,200577,0425176045,0
17442,121389,0486280381,0
17443,81559,0064405842,0
17444,159549,0553240765,0
17445,58401,0765349671,0
17446,245598,0821720600,0
17447,117345,055321246X,8
17448,7595,0590433881,0
17449,29648,0671522647,0
17450,168074,0671522647,0
17451,179713,0446610542,8
17452,183226,0446610542,5
17453,217539,0446610542,5
17454,225317,0446610542,5
17455,54572,0671759299,0
17456,140473,088038266X,0
17457,7650,1558747613,6
17458,143705,1558747613,0
17459,258561,1558747613,6
17460,139050,0425117383,0
17461,7749,0060090375,0
17462,7749,1582343047,0
17463,7773,0890439702,0
17464,7781,0689866364,0
17465,169910,0679762671,0
17466,7835,0786000872,0
17467,50478,0553571338,8
17468,165613,0590060198,8
17469,265002,0671002929,0
17470,272468,034537536X,0
17471,213929,0440343194,0
17472,39555,0671741195,0
17473,163421,0786867906,0
17474,231579,0786867906,0
17475,113031,0425151875,6
17476,138713,0425151875,6
17477,268049,0425151875,7
17478,61280,0345463153,5
17479,124832,0060185147,0
17480,184634,0060185147,0
17481,215018,0312871880,0
17482,63996,0345433262,0
17483,172922,0385501412,0
17484,76272,039332298X,9
17485,114841,0440223202,10
17486,216088,0446674931,0
17487,254118,0684841371,0
17488,94473,0786862564,0
17489,118605,0786862564,0
17490,266157,0786862564,0
17491,118265,0451198948,6
17492,7928,0515133302,6
17493,98823,0515133302,6
17494,144752,0515133302,0
17495,134933,1570629706,0
17496,145654,0061030996,0
17497,85726,0140430148,5
17498,184207,0140430148,0
17499,80404,1853265535,0
17500,48586,042510107X,0
17501,165115,042510107X,5
17502,184363,042510107X,5
17503,190172,042510107X,5
17504,15926,0440178002,10
17505,97318,0440178002,10
17506,218631,0553569570,3
17507,257919,0553569570,8
17508,175808,0804109729,0
17509,244727,1551666219,0
17510,230193,1400045029,0
17511,197301,1400052157,0
17512,76979,0374138591,0
17513,54529,0140075577,0
17514,55710,0156027453,0
17515,45923,0446671304,0
17516,194738,0804106436,0
17517,72737,0860917886,0
17518,173956,1400031257,9
17519,188157,1585422932,0
17520,219361,1932360069,0
17521,196178,0060517212,0
17522,132398,0425181839,0
17523,19225,0451197550,0
17524,101155,0451204301,0
17525,27953,0452284295,0
17526,178310,0452284295,7
17527,257801,0452284295,0
17528,40549,0553576798,0
17529,144308,0553576798,0
17530,29489,1400047943,0
17531,34245,1400047943,0
17532,257801,1400047943,9
17533,273598,1575667223,0
17534,29489,159184021X,8
17535,163731,159184021X,8
17536,201100,159184021X,8
17537,208726,159184021X,8
17538,91618,0440228921,0
17539,204049,0440228921,0
17540,8090,0486266842,0
17541,96604,0670818577,7
17542,8176,088776519X,0
17543,242252,0451184734,8
17544,269073,0061094404,0
17545,8208,0140131612,0
17546,149052,0140131612,0
17547,8222,0521315441,0
17548,235219,037570910X,0
17549,276019,037570910X,0
17550,156688,051511779X,0
17551,255625,055358264X,0
17552,278212,0688170528,7
17553,189210,0786866020,0
17554,132157,080410946X,7
17555,241415,080410946X,0
17556,208047,1878424084,0
17557,137651,006440188X,7
17558,215125,006440188X,7
17559,57898,0140340203,0
17560,37886,0345452569,8
17561,86743,0345452569,8
17562,219952,0345452569,8
17563,273973,0345452569,8
17564,156836,0060391626,8
17565,204218,0060391626,8
17566,240271,0140444270,0
17567,103007,0151009988,0
17568,68082,0312119305,0
17569,220097,0394736656,0
17570,102241,0425158632,0
17571,152144,0425158632,0
17572,47007,0451521897,10
17573,31943,0525945814,8
17574,9592,0679757899,0
17575,83120,0887621112,10
17576,17907,044900371X,7
17577,119944,1400030382,9
17578,151559,1400030382,0
17579,206424,1400030382,0
17580,8268,0380722704,0
17581,101427,0380722704,0
17582,82330,006000925X,0
17583,275299,006000925X,0
17584,66888,0060514930,0
17585,77740,0060514930,0
17586,110179,0060514930,0
17587,35801,0312977409,0
17588,139176,0373218397,0
17589,89459,0446609943,8
17590,217912,0446609943,8
17591,259395,0446609943,8
17592,81198,0553803409,0
17593,126430,0671525425,0
17594,204755,0671786466,0
17595,44040,1551666588,0
17596,32134,1551666960,0
17597,26028,155166951X,0
17598,215702,155166951X,0
17599,220448,0020442203,10
17600,222135,0020442203,10
17601,88670,0671793535,0
17602,77561,0393307050,3
17603,96432,0393307050,3
17604,119273,0393307050,0
17605,8316,0441001971,0
17606,162960,0440222842,8
17607,246394,0316789976,5
17608,190294,0385315236,0
17609,138713,0425168220,0
17610,185709,0425168220,0
17611,41580,0446523437,0
17612,226195,0446609145,0
17613,30356,0449911446,9
17614,270681,0684865114,7
17615,232198,0140434003,0
17616,50255,0141439513,0
17617,21670,0374199698,8
17618,269334,0618526412,8
17619,32045,0743225422,0
17620,75896,0345384377,8
17621,187127,0399144587,0
17622,103137,0425047075,0
17623,68749,0446602620,0
17624,148145,0446602620,0
17625,75716,0446802204,10
17626,172951,0517701766,0
17627,34275,0553580191,0
17628,87221,0553580191,0
17629,46732,0553580221,0
17630,64278,0553580221,0
17631,78542,0553580221,9
17632,99837,0553580221,9
17633,114582,0553580221,0
17634,178234,0553580221,9
17635,93462,0786889551,0
17636,222938,1853260851,0
17637,8612,0767904141,0
17638,235908,0767904141,0
17639,169500,0312958129,8
17640,8656,1891620452,0
17641,69742,0590477331,0
17642,179713,0971181802,0
17643,187371,0140239375,0
17644,77468,0140258795,0
17645,154401,0253212340,10
17646,264289,0375407561,0
17647,228039,0375756981,0
17648,257034,0375756981,0
17649,91697,0380715430,8
17650,128707,0380715430,9
17651,164710,0385501560,0
17652,54560,0393315606,8
17653,211721,0393315606,8
17654,247205,0393315606,7
17655,168849,0451208188,8
17656,75255,0517693119,0
17657,134721,0670896764,0
17658,62573,0679451501,0
17659,127252,068486729X,0
17660,181273,156389629X,0
17661,271141,1582970688,0
17662,8685,0060988649,8
17663,29870,0060988649,0
17664,262801,0425137937,0
17665,57901,0425152901,0
17666,212075,0425157474,0
17667,173431,0060191015,0
17668,29648,0440220424,9
17669,243970,0440220424,9
17670,33318,044920846X,0
17671,151622,0452281881,4
17672,8736,0755310721,0
17673,138808,0345459679,6
17674,250186,0375756663,0
17675,123080,055356983X,0
17676,185426,0590907239,0
17677,61165,0812550773,0
17678,178706,0836218426,0
17679,242795,1551053020,0
17680,8811,1569472793,0
17681,145102,0694003611,10
17682,97698,1853261580,10
17683,175436,1853261580,10
17684,220417,1853261580,10
17685,264987,1853261580,10
17686,272604,0061093335,0
17687,56553,1551669021,0
17688,267892,0061054895,7
17689,129682,0446602450,0
17690,191214,0446602450,3
17691,9541,0553580906,0
17692,20557,0553581554,9
17693,38158,0553581554,9
17694,151136,0553581554,0
17695,171922,0553581554,9
17696,66189,0688177867,10
17697,65617,0451179803,8
17698,249325,0451179803,8
17699,158614,0451203593,0
17700,227451,0451203593,0
17701,255957,0451203593,8
17702,190400,1575666731,0
17703,70661,2070373630,9
17704,144716,0061042935,0
17705,60256,042510687X,7
17706,164961,042510687X,0
17707,119220,0425126064,9
17708,26472,0425189864,7
17709,110721,0425189864,7
17710,165182,0425189864,0
17711,166637,0425189864,7
17712,234960,0440184053,0
17713,52598,0440217547,5
17714,173516,0440221501,0
17715,105297,0440237009,0
17716,94085,0451167805,9
17717,108191,0451201744,0
17718,23841,0451210638,5
17719,144689,0451210638,5
17720,247795,0451210638,5
17721,228547,0515113328,9
17722,30705,0515115630,0
17723,128024,0515129941,0
17724,135982,0515129941,5
17725,161390,0515129941,0
17726,229040,0515132268,0
17727,107529,0553266578,0
17728,191879,0553285920,0
17729,200816,0590477382,5
17730,271523,0590477382,0
17731,203500,0590494465,0
17732,128655,0060910690,0
17733,127977,014014773X,0
17734,109526,0312312261,6
17735,92865,0375703845,5
17736,245667,0375703845,5
17737,32691,0385333587,0
17738,106479,0765346524,9
17739,112876,0765346524,0
17740,207905,0440204208,0
17741,222555,0440204208,7
17742,53250,0140442529,9
17743,8975,1559706643,0
17744,123591,0345410017,0
17745,145377,0486270513,7
17746,9066,0671855670,6
17747,9090,0395878063,0
17748,86503,0395878063,0
17749,110123,0395878063,0
17750,172914,0395878063,0
17751,195077,0395878063,0
17752,68373,0440442508,0
17753,13342,0451172817,7
17754,127793,0451172817,7
17755,9139,0590462261,0
17756,237391,0671886665,6
17757,199021,0140195831,8
17758,16056,0312981589,0
17759,174813,0312981589,0
17760,30296,0385335210,0
17761,148520,074322423X,7
17762,9193,077109972X,0
17763,127887,055214276X,0
17764,23129,0385317093,0
17765,37403,0385317093,0
17766,37579,039304808X,0
17767,202112,0553212478,5
17768,218081,0553212478,5
17769,177314,0786881887,8
17770,181604,0786889209,8
17771,9230,0805052453,0
17772,109603,051511054X,0
17773,185535,051511054X,7
17774,134422,0091882087,0
17775,222036,0091882087,0
17776,231506,0671568841,0
17777,9324,0817235000,0
17778,196178,0312989377,0
17779,228054,0553571834,0
17780,253923,0786863137,9
17781,55107,1584650532,0
17782,90054,0552146986,8
17783,96749,0552146986,8
17784,235724,0552146986,8
17785,271030,0552146986,0
17786,271939,0752837613,8
17787,24656,0312986319,0
17788,73677,0446519790,0
17789,250836,038072118X,10
17790,206564,0380782332,0
17791,44547,042511872X,0
17792,257067,0425173089,0
17793,82996,0440203856,0
17794,213846,0440203856,0
17795,213929,0446344281,0
17796,61380,0446602175,0
17797,234029,0553264079,0
17798,120875,0553271091,7
17799,96885,0671759345,0
17800,128521,0671759345,9
17801,129348,0671759345,9
17802,234751,0671759345,9
17803,223950,0671829777,0
17804,221447,0671873202,0
17805,198835,0812508645,7
17806,212934,0812580346,0
17807,99444,0821717448,0
17808,9422,0060952970,7
17809,75702,0060952970,7
17810,101025,0743203631,8
17811,163774,0743203631,8
17812,257085,0743203631,8
17813,172453,0140360468,0
17814,269742,0140360468,0
17815,13762,0345369432,0
17816,192803,0345369432,0
17817,148520,0786865482,0
17818,9498,0140375988,0
17819,206174,0060931418,7
17820,207756,0679455884,0
17821,183230,0140089225,0
17822,237063,0140089225,0
17823,9592,0140263144,0
17824,92794,0316287555,0
17825,152288,0316287555,0
17826,128875,0525945725,0
17827,191335,0525945725,0
17828,196204,0525945725,0
17829,222970,0525945725,0
17830,254314,0525945725,0
17831,49556,0553575422,0
17832,49556,0553575430,0
17833,49556,0553577255,0
17834,9644,0140430547,0
17835,9644,0140431314,0
17836,46165,0805059555,10
17837,162960,0805059555,0
17838,262576,1932173102,0
17839,45010,0743428625,0
17840,96722,0743428625,0
17841,9730,0929923901,0
17842,83119,0330334026,0
17843,84468,0375401601,0
17844,260172,0375401601,0
17845,242569,0385313012,0
17846,60045,0399149392,0
17847,134861,0399149392,8
17848,83680,0515128546,8
17849,253504,0515128546,8
17850,172140,0517703963,1
17851,30569,0743457269,0
17852,136096,0743457269,0
17853,98850,0821737902,0
17854,33465,0395771382,10
17855,54333,0395771382,10
17856,217373,0395771382,10
17857,81925,0380789590,0
17858,9817,1551662809,0
17859,9827,0385472943,7
17860,145417,0142003727,0
17861,160210,0142003727,7
17862,22235,0679452354,0
17863,152312,0192834347,0
17864,126269,0312970307,0
17865,124131,0316290238,0
17866,129696,0316290238,0
17867,107654,0345422317,9
17868,182945,0345422317,9
17869,224144,0373482345,0
17870,14812,0380753022,8
17871,91745,0425136981,7
17872,109492,0425136981,7
17873,226771,0440983568,0
17874,60496,0553801341,0
17875,187468,0671039725,0
17876,220153,0786889063,7
17877,9868,0451526929,0
17878,209372,0451526929,0
17879,139448,0060185708,0
17880,271615,0061031534,0
17881,206796,0451205804,0
17882,71844,0451211715,0
17883,67251,0553575414,0
17884,113357,0553580280,0
17885,125202,0821775472,6
17886,47275,1586608010,0
17887,9912,0061000205,0
17888,9942,0062502514,0
17889,9944,0425168468,7
17890,9989,0618129014,0
17891,183012,0440236754,10
17892,260876,0440236754,10
17893,137545,0061090565,0
17894,80404,0394551540,0
17895,138960,0394551540,0
17896,92075,0449221873,0
17897,188973,0451197690,0
17898,69607,0515117617,0
17899,24533,0553560441,10
17900,219138,0684832291,0
17901,10047,0440215404,0
17902,34258,0330288393,0
17903,41483,0746000561,0
17904,11448,1551666650,7
17905,10103,0812966627,0
17906,172863,0312890222,0
17907,31492,0440236053,0
17908,132297,0440236053,8
17909,251643,0440236053,0
17910,278096,0440236053,8
17911,143651,157965116X,0
17912,239033,0553800949,0
17913,10163,0738867543,0
17914,10174,0349105715,0
17915,10174,057114456X,0
17916,240666,057114456X,0
17917,154390,0312955006,0
17918,162675,0312955006,0
17919,47787,0380720868,0
17920,144528,1400060222,0
17921,10265,0395640229,0
17922,164715,0140264795,0
17923,153376,0380652277,0
17924,70907,0385491808,0
17925,119045,044022571X,0
17926,38601,0446607177,10
17927,243488,0451188071,0
17928,208678,0515124060,0
17929,146157,0553573926,0
17930,29861,0553576089,0
17931,203802,0743411323,0
17932,73870,0743411366,0
17933,119975,0865472807,8
17934,123010,0865472807,0
17935,76569,1573222267,6
17936,262713,1573222267,6
17937,10317,0380698714,0
17938,10319,0553481185,0
17939,10319,0590450336,0
17940,10319,0689835744,0
17941,170820,0517880539,0
17942,162758,0060233346,10
17943,193512,0141308109,0
17944,211283,0441002846,8
17945,17430,0451210859,8
17946,59748,0060915188,0
17947,232844,0060915188,0
17948,219085,0345354575,0
17949,253167,034540727X,0
17950,151211,0345442822,10
17951,203760,0345442822,9
17952,265250,0345442822,9
17953,62573,0375506276,7
17954,223458,0375506276,0
17955,144578,0385319444,0
17956,90775,0446607401,0
17957,128024,0449907635,0
17958,198583,0449907635,0
17959,112263,080411188X,0
17960,52844,1556611102,0
17961,19831,0671873199,1
17962,119791,0812531353,0
17963,79839,0140281290,0
17964,100285,0451525027,0
17965,275823,0553575937,0
17966,31672,0671744623,0
17967,196112,0743410181,0
17968,212618,0743410181,0
17969,10559,0553239112,0
17970,93357,0142002798,7
17971,179208,038549727X,0
17972,127915,0515134465,0
17973,167648,1840224002,0
17974,266921,1853260339,0
17975,274750,8495501465,0
17976,10598,0752271687,0
17977,212012,0752271687,0
17978,31159,0345450914,7
17979,153315,0451210611,0
17980,64263,0679438890,0
17981,93494,0812929802,0
17982,10633,037575699X,0
17983,151929,0399148248,9
17984,145935,0061015075,0
17985,190303,0061015075,0
17986,132709,0786889306,0
17987,49745,0689848919,6
17988,142175,0689848919,0
17989,162930,0689848919,6
17990,78254,0140378278,0
17991,81788,0671673653,0
17992,120416,1558746692,0
17993,187468,1558746692,0
17994,163919,0446671002,8
17995,153497,0060930314,6
17996,208627,038097729X,0
17997,37981,038549842X,8
17998,212879,0679419454,0
17999,256709,0812971043,8
18000,63910,0330349112,0
18001,251259,0399146601,0
18002,55014,0425173917,0
18003,36691,0441089348,8
18004,215048,0441089348,8
18005,227893,0451527097,0
18006,62552,0553293389,0
18007,181989,0671019163,0
18008,48391,0684189259,0
18009,11390,0743255712,10
18010,217358,0802850995,0
18011,42770,0812504380,0
18012,141874,0812518055,0
18013,60618,0886773865,0
18014,190681,0451410378,7
18015,173932,0452263565,0
18016,10847,0345346602,0
18017,257130,0061097853,0
18018,189874,1865083348,0
18019,188889,0590487922,0
18020,85987,0671795554,0
18021,42758,0684871483,0
18022,10959,0684847450,0
18023,175981,0330484915,0
18024,207197,0330484915,0
18025,175981,0553255193,0
18026,85499,0345446666,0
18027,131881,0345446666,0
18028,92113,0312205309,0
18029,130825,0671690094,10
18030,153381,0671690094,10
18031,17284,0099269325,0
18032,108296,0099269325,0
18033,49050,038000321X,8
18034,79844,0679410325,0
18035,265325,0843949465,0
18036,38533,0446611921,8
18037,132661,0446611921,8
18038,95303,0812967224,0
18039,34713,0006550576,0
18040,146396,0679776591,5
18041,53277,0679435549,0
18042,38254,0380710811,0
18043,218008,0451175190,0
18044,121577,0312864124,0
18045,160682,0451162919,0
18046,159105,0553284363,0
18047,248153,0553284363,0
18048,165506,0345440781,8
18049,11298,0515124893,5
18050,245941,0786860820,0
18051,189708,0812540336,7
18052,11390,0758203519,0
18053,11390,1560255102,0
18054,98920,0312287712,8
18055,151882,0140430016,8
18056,151996,0140430016,8
18057,161620,0140430016,8
18058,82169,0099740516,0
18059,134880,0099740516,0
18060,81498,0689824750,8
18061,182990,0689824750,0
18062,11463,0440404975,0
18063,11463,0689713908,0
18064,17089,0345430573,0
18065,236494,0743203232,10
18066,40482,055358099X,0
18067,11521,055337513X,0
18068,275950,0671507036,8
18069,68462,0812574923,7
18070,23824,0821776037,3
18071,20309,0345435648,7
18072,139448,0385335431,0
18073,224364,0385335431,0
18074,11569,0553252607,0
18075,19867,0060932139,8
18076,158379,0060932139,8
18077,134333,0061092037,8
18078,187217,0061092037,8
18079,187615,0061092037,0
18080,40140,006109921X,8
18081,242908,0192833588,0
18082,126426,031211933X,0
18083,74076,0316812404,0
18084,12195,0345310020,7
18085,213880,0345312015,0
18086,269875,0345340418,0
18087,97019,0345345053,0
18088,235329,034536998X,0
18089,142977,0345397819,0
18090,175591,0373244487,0
18091,120722,0380759500,0
18092,251229,038531700X,8
18093,61818,0385333781,7
18094,135945,0394564324,0
18095,137541,0394565614,0
18096,219952,0399141464,7
18097,254184,0399141464,7
18098,278488,0399148779,6
18099,130967,0425110427,0
18100,69398,0439376068,0
18101,123198,0439376068,0
18102,200699,0440216818,0
18103,268307,0440219248,0
18104,209902,0440224047,6
18105,154799,0446350982,0
18106,51353,0446611751,0
18107,161390,0449148718,0
18108,134313,0449200981,0
18109,130547,0449210928,0
18110,94416,0449211479,0
18111,212330,0449214192,0
18112,31095,0449219615,0
18113,233953,0451156234,0
18114,252667,0451163516,0
18115,73915,0451171128,9
18116,100128,0451199685,0
18117,100128,0451202317,0
18118,248520,0451202317,0
18119,27826,0451205413,0
18120,29451,0486270629,0
18121,66304,0515120871,8
18122,117740,0515120871,7
18123,199144,0553560727,0
18124,70417,0553574574,8
18125,163650,0553574574,0
18126,243488,0553574574,8
18127,250952,0553574574,0
18128,210568,0553578251,8
18129,78765,0671010123,0
18130,32525,0671019961,0
18131,134461,0671722778,0
18132,245293,0671743880,0
18133,243100,0671799045,0
18134,164643,0679437037,0
18135,22104,0679441018,8
18136,117033,0679441018,8
18137,272041,0679722068,0
18138,206532,0688165273,0
18139,271272,0689856741,0
18140,71623,0743457463,7
18141,183030,0743457463,6
18142,217235,0767903595,0
18143,49589,0785264280,0
18144,202189,0785264280,0
18145,42770,0786880708,0
18146,180180,0802713432,0
18147,51930,0821742841,9
18148,16498,0836217241,0
18149,84984,0836217241,0
18150,37215,0871132095,0
18151,238832,0963557572,0
18152,90746,1551668246,7
18153,123604,1551668246,7
18154,139278,1551668246,0
18155,203110,1551669153,7
18156,135861,1562477587,0
18157,144105,0062515845,0
18158,21165,0743242963,0
18159,241535,031208188X,0
18160,114019,038077013X,0
18161,106077,0441005837,0
18162,173259,0449225046,0
18163,30676,0843948167,0
18164,174960,078686219X,0
18165,142392,0451202902,0
18166,185227,0449216527,7
18167,182940,0140265988,0
18168,200548,0140265988,0
18169,251136,0140265988,8
18170,127772,0002251485,0
18171,151686,000225929X,0
18172,253227,0006171982,0
18173,123470,0007107900,0
18174,17272,0020442505,0
18175,143756,0027153800,0
18176,50436,0060005548,0
18177,107632,0060005548,0
18178,77644,0060149205,0
18179,187636,0060149205,0
18180,209637,0060156961,0
18181,200548,0060169443,0
18182,157661,0060171316,0
18183,227709,0060183772,0
18184,83224,0060194448,0
18185,20911,0060195703,8
18186,25475,0060198753,9
18187,223789,0060198753,9
18188,221928,0060199334,0
18189,56105,0060199598,0
18190,232053,0060391553,0
18191,208844,0060391677,0
18192,253923,0060392991,0
18193,90183,0060537957,0
18194,175195,0060540753,10
18195,193459,0060540753,10
18196,225609,0060612525,7
18197,214250,0060915153,6
18198,151645,0060925760,0
18199,12276,0060925795,0
18200,136359,0060927941,0
18201,96485,0060955570,0
18202,128883,0060955570,0
18203,193459,0060976624,0
18204,130435,0060977280,0
18205,154961,0061000027,9
18206,184053,0061000027,10
18207,38188,0061007145,9
18208,46530,0061040347,0
18209,221512,0061040347,0
18210,209959,0061087122,9
18211,86911,0061090891,0
18212,104871,0061091316,0
18213,188049,0061092886,10
18214,167324,0061096083,0
18215,86067,0061096113,5
18216,177570,006440787X,0
18217,102103,0064460606,0
18218,52860,0064471101,10
18219,145474,0064471101,10
18220,210601,0064471187,0
18221,124851,0066210232,0
18222,167758,0066210232,0
18223,153254,0066214769,0
18224,176625,0066236029,0
18225,56357,0070531811,0
18226,161736,0091831237,0
18227,274594,0140019421,0
18228,182837,0140042210,0
18229,53679,0140065059,5
18230,21865,0140086838,9
18231,141067,0140086838,9
18232,264532,0140088032,0
18233,67407,014009623X,7
18234,32738,0140112952,0
18235,12640,0140127739,0
18236,185103,0140144595,0
18237,250437,0140144595,0
18238,126383,0140173765,0
18239,85746,014024669X,0
18240,46375,0140250832,6
18241,165027,0140250832,0
18242,195346,0140250832,6
18243,183909,0140268863,7
18244,25535,0140271562,0
18245,147096,0140281649,0
18246,71368,0140296476,0
18247,82375,0140351000,0
18248,45747,0140367217,0
18249,34315,0140367411,0
18250,183115,0140367497,0
18251,22668,0140440046,7
18252,44448,0140440046,7
18253,216981,0140440046,7
18254,250652,0140441433,0
18255,252467,0140586067,0
18256,169242,0141303522,0
18257,80274,0141311703,0
18258,120811,0151265690,0
18259,239458,019283357X,0
18260,129174,0192833596,0
18261,28186,020168862X,0
18262,138175,0299179702,0
18263,134653,0307131726,0
18264,181952,0312208286,0
18265,15162,0312246560,0
18266,184854,0312246560,5
18267,165870,0312254202,8
18268,214836,0312287682,0
18269,56976,0312310064,5
18270,180047,0312421265,0
18271,273335,0312421265,0
18272,130600,0312864256,0
18273,250012,0312873026,0
18274,252024,0312876904,0
18275,62855,0312925336,6
18276,116479,0312971087,0
18277,17826,0312971842,0
18278,216516,0312971842,0
18279,267264,0312971842,0
18280,39654,0312973691,0
18281,255048,0312978340,0
18282,129914,0312982518,6
18283,266318,0312982518,0
18284,64803,0312983395,6
18285,174813,0312983395,6
18286,173340,0316285269,0
18287,95087,0330246232,0
18288,237094,0330411896,0
18289,197415,0340401486,0
18290,208643,0340401486,0
18291,200495,0345323750,0
18292,234046,0345325605,0
18293,67755,0345342569,0
18294,165206,0345350472,8
18295,182387,0345352661,0
18296,159413,0345386825,0
18297,25800,0345387554,0
18298,88911,0345400003,0
18299,221423,034541005X,9
18300,31341,0345417976,0
18301,207210,0345418409,0
